CO2,Temperature,Light
1097.75,22.2,481.5
1093.5,22.2,489.0
1088.0,22.2,504.0
1083.66666666667,22.2,502.333333333333
1085.5,22.2,524.0
1086.5,22.2,550.0
1081.8,22.2,554.2
1081.0,22.26,562.333333333333
1063.25,22.29,568.5
1063.0,22.315,606.5
1078.0,22.39,696.5
1086.0,22.39,657.25
1098.33333333333,22.426666666666698,744.0
1099.0,22.4725,708.75
1092.33333333333,22.533333333333303,607.0
1093.5,22.575,660.0
1100.5,22.6,688.5
1102.0,22.6,558.0
1105.0,22.6,661.333333333333
1111.25,22.675,665.5
1108.33333333333,22.6666666666667,647.666666666667
1124.25,22.7,638.0
1125.25,22.7225,558.0
1106.0,22.7,534.0
1110.33333333333,22.7,520.0
1117.5,22.7,513.5
1120.0,22.7,531.25
1113.66666666667,22.7,539.0
1104.75,22.7,545.75
1103.25,22.675,604.75
1102.75,22.7,597.25
1090.0,22.7,528.0
1086.25,22.7,521.0
1083.66666666667,22.7,535.666666666667
1078.5,22.675,533.25
1064.75,22.65,523.75
1053.0,22.6666666666667,524.0
1051.0,22.65,521.0
1041.0,22.625,536.25
1039.0,22.6,548.333333333333
1037.5,22.625,565.75
1043.0,22.625,584.5
1046.33333333333,22.6,535.0
1045.33333333333,22.6,546.333333333333
1035.75,22.6,630.5
1029.66666666667,22.6333333333333,570.666666666667
1034.0,22.65,630.0
1038.5,22.675,732.75
1027.0,22.7225,686.25
1022.0,22.76,635.5
1024.75,22.856666666666698,676.0
1020.0,22.89,567.25
1015.5,22.89,582.5
1007.0,22.89,618.75
997.5,22.89,579.25
1002.0,22.89,590.333333333333
1000.0,22.89,584.5
997.75,22.89,564.0
987.0,22.89,534.0
983.0,22.84,496.5
983.0,22.823333333333302,340.66666666666697
979.0,22.79,38.75
977.0,22.79,31.0
961.5,22.79,26.75
963.25,22.745,22.0
974.0,22.7,13.0
965.25,22.7,31.0
962.333333333333,22.6666666666667,32.6666666666667
957.0,22.6,33.5
949.5,22.6,28.0
950.333333333333,22.5666666666667,31.0
949.5,22.525,33.5
948.75,22.5,31.0
944.0,22.5,31.0
934.5,22.4175,33.5
931.75,22.39,33.5
928.666666666667,22.39,28.6666666666667
930.5,22.39,46.0
923.25,22.39,53.0
921.0,22.39,71.5
916.5,22.34,103.0
912.333333333333,22.323333333333302,91.6666666666667
902.25,22.29,90.0
903.0,22.29,81.6666666666667
898.5,22.29,112.75
900.333333333333,22.29,334.33333333333303
893.75,22.29,472.25
892.5,22.29,503.5
883.5,22.2675,567.5
879.25,22.29,569.25
887.333333333333,22.29,490.666666666667
890.0,22.29,487.333333333333
891.25,22.29,500.0
891.0,22.29,524.0
881.0,22.29,545.333333333333
866.25,22.315,520.6
864.666666666667,22.29,509.0
870.0,22.34,476.5
862.0,22.315,471.5
857.5,22.29,464.0
851.333333333333,22.29,464.0
846.75,22.29,459.0
844.666666666667,22.29,459.0
843.0,22.29,454.75
840.5,22.29,444.0
831.25,22.29,456.0
829.0,22.29,461.0
825.5,22.29,461.5
813.666666666667,22.29,464.0
819.0,22.29,476.5
819.5,22.29,489.0
810.0,22.29,489.0
809.5,22.29,484.0
801.0,22.29,454.0
795.0,22.2675,451.0
785.0,22.2675,449.5
795.0,22.2675,449.5
795.25,22.29,453.0
797.5,22.245,451.75
797.0,22.29,459.0
795.5,22.2675,459.0
784.5,22.2675,464.0
775.5,22.29,454.0
777.333333333333,22.23,454.0
775.5,22.2225,448.0
780.0,22.2,453.0
781.5,22.2225,444.0
776.75,22.2,444.0
782.0,22.2,444.0
788.6,22.2,441.9
795.2,22.2,439.8
818.5,22.2,442.5
828.333333333333,22.2,447.0
837.0,22.2,443.5
832.666666666667,22.2,441.0
847.5,22.2,438.0
849.0,22.2,438.0
850.0,22.2,438.0
842.5,22.2,447.0
839.0,22.2,441.0
847.75,22.245,438.0
860.0,22.2,441.0
885.75,22.2,438.0
910.0,22.2,429.0
917.25,22.2675,429.0
919.75,22.2,438.0
932.0,22.23,441.0
942.0,22.2,438.0
959.75,22.2675,429.0
966.5,22.2,444.0
970.666666666667,22.2,451.0
988.75,22.245,454.0
996.75,22.2225,465.25
1012.0,22.2225,474.5
1021.0,22.29,479.0
1019.5,22.245,525.5
1020.0,22.29,515.0
1037.0,22.29,494.0
1047.0,22.29,487.333333333333
1051.0,22.315,474.5
1052.33333333333,22.323333333333302,486.0
1048.33333333333,22.29,502.333333333333
1050.5,22.29,540.5
1052.25,22.34,504.0
1053.0,22.39,489.0
1051.0,22.39,490.25
1049.66666666667,22.39,536.333333333333
1054.0,22.39,532.0
1067.75,22.39,543.0
1066.33333333333,22.426666666666698,543.0
1066.5,22.445,543.0
1081.0,22.5,533.25
1081.33333333333,22.463333333333303,527.0
1084.5,22.5,534.0
1082.5,22.55,530.0
1087.5,22.5,524.0
1094.0,22.525,526.25
1103.33333333333,22.5,522.0
1099.33333333333,22.5,517.0
1085.0,22.525,513.5
1086.25,22.575,524.0
1103.0,22.6,513.5
1106.75,22.6,513.5
1104.0,22.5,513.5
1102.25,22.6,518.0
1097.5,22.55,520.75
1100.0,22.6,525.0
1101.0,22.6,524.833333333333
1102.0,22.6,524.666666666667
1102.5,22.6,489.0
1114.0,22.6,474.0
1112.0,22.6,474.0
1113.5,22.6,472.75
1105.25,22.6,471.5
1104.33333333333,22.6,464.0
1107.33333333333,22.6,469.0
1108.25,22.575,465.25
1101.66666666667,22.6,454.0
1097.0,22.55,450.25
1092.25,22.525,449.5
1102.75,22.5,454.75
1097.0,22.5,449.5
1086.33333333333,22.525,454.75
1092.0,22.55,454.75
1085.0,22.5,460.0
1084.0,22.5,460.0
1076.25,22.5,436.5
1060.66666666667,22.5,460.0
1051.5,22.55,449.5
1062.0,22.5,460.75
1068.33333333333,22.5,461.0
1074.0,22.5,454.0
1072.0,22.5,469.0
1068.0,22.5,469.0
1072.0,22.5,479.666666666667
1072.75,22.5,476.75
1074.0,22.5,476.5
1069.0,22.5,474.0
1068.25,22.5,481.5
1079.75,22.5,474.0
1085.0,22.4725,479.0
1066.0,22.5,469.0
1063.5,22.5,474.0
1065.5,22.5,469.0
1071.25,22.5,474.0
1068.0,22.5,479.0
1064.75,22.5,478.5
1070.75,22.5,478.5
1072.33333333333,22.5,477.0
1079.25,22.5,470.25
1063.5,22.5,469.0
1074.33333333333,22.5,460.666666666667
1068.75,22.5,465.25
1064.0,22.5,452.333333333333
1048.5,22.5,446.5
1054.5,22.5,449.5
1055.5,22.5,460.0
1064.0,22.445,456.0
1063.25,22.4175,456.0
1078.0,22.39,444.0
1067.33333333333,22.39,444.0
1074.75,22.39,454.75
1077.33333333333,22.39,453.0
1072.75,22.39,449.5
1074.25,22.39,449.5
1074.0,22.39,456.0
1068.33333333333,22.356666666666698,449.333333333333
1062.75,22.39,444.0
1056.5,22.39,444.0
1054.0,22.39,444.0
1068.0,22.39,444.0
1074.0,22.39,444.0
1078.75,22.4175,444.0
1077.5,22.4725,429.0
1077.5,22.445,429.0
1083.25,22.445,429.0
1088.0,22.426666666666698,429.0
1086.0,22.39,438.0
1087.66666666667,22.426666666666698,441.0
1075.0,22.39,438.0
1067.75,22.39,438.0
1064.0,22.39,441.0
1063.25,22.39,438.0
1065.5,22.39,432.75
1068.66666666667,22.39,444.0
1073.25,22.39,444.0
1061.5,22.39,444.0
1060.33333333333,22.39,444.0
1057.33333333333,22.39,444.0
1056.25,22.39,444.0
1046.0,22.39,429.0
1049.66666666667,22.39,435.0
1052.75,22.39,438.0
1044.5,22.39,438.0
1053.66666666667,22.39,441.0
1059.0,22.356666666666698,441.0
1067.25,22.39,438.0
1067.25,22.365,438.0
1065.33333333333,22.323333333333302,441.0
1068.75,22.34,438.0
1074.75,22.34,447.0
1076.33333333333,22.323333333333302,447.0
1077.5,22.365,447.0
1073.0,22.315,438.0
1068.0,22.34,438.0
1061.75,22.29,438.0
1045.66666666667,22.29,441.0
1041.5,22.29,438.0
1051.0,22.29,442.5
1059.25,22.29,438.0
1065.0,22.315,438.0
1064.75,22.29,442.5
1054.66666666667,22.29,441.0
1042.5,22.29,447.0
1039.0,22.2675,438.0
1036.33333333333,22.29,447.0
1036.5,22.29,447.0
1038.66666666667,22.29,433.0
1030.5,22.245,433.0
1023.6666666666699,22.23,433.0
1019.5,22.29,433.0
1010.0,22.245,433.0
1002.75,22.2675,433.0
1002.3333333333301,22.29,433.0
998.75,22.2675,433.0
1002.0,22.245,433.0
1002.25,22.29,433.0
1001.5,22.29,433.0
998.5,22.29,433.0
990.75,22.29,433.0
991.0,22.29,433.0
986.0,22.245,433.0
976.25,22.29,433.0
966.0,22.29,433.0
966.333333333333,22.29,433.0
967.5,22.29,433.0
970.0,22.29,433.0
954.75,22.2225,433.0
951.666666666667,22.26,433.0
940.75,22.245,433.0
935.5,22.245,433.0
933.25,22.2225,433.0
937.666666666667,22.2,433.0
938.0,22.2,433.0
933.5,22.2,433.0
925.5,22.2,433.0
921.0,22.2,433.0
920.333333333333,22.2,433.0
912.25,22.2,433.0
913.0,22.2,429.5
903.0,22.2,433.0
905.5,22.2,433.0
907.0,22.2,433.0
903.0,22.2,433.0
900.5,22.175,433.0
900.25,22.175,433.0
900.5,22.2,433.0
898.666666666667,22.1333333333333,433.0
892.0,22.15,433.0
886.0,22.1333333333333,433.0
884.25,22.1,433.0
887.0,22.1,433.0
884.0,22.1,433.0
878.5,22.125,433.0
887.0,22.1333333333333,433.0
882.25,22.125,433.0
879.25,22.1,433.0
866.0,22.1,433.0
866.0,22.1,433.0
863.0,22.0666666666667,433.0
853.25,22.025,433.0
858.0,22.0,433.0
852.5,22.0,433.0
850.666666666667,22.0,433.0
847.0,22.025,433.0
840.666666666667,22.0,433.0
839.0,22.075,426.0
845.5,22.025,213.0
844.0,22.0,0.0
846.666666666667,22.0,0.0
852.0,22.0,0.0
851.0,21.945,0.0
824.666666666667,21.89,0.0
817.0,21.89,0.0
813.666666666667,21.84,0.0
805.0,21.84,0.0
807.0,21.79,0.0
800.0,21.79,0.0
781.0,21.79,0.0
776.5,21.745,0.0
771.0,21.7,0.0
775.0,21.7,0.0
771.0,21.7,0.0
763.0,21.7,0.0
755.0,21.7,0.0
754.0,21.6,0.0
755.0,21.7,0.0
754.666666666667,21.6,0.0
751.5,21.6,0.0
748.5,21.6,0.0
745.5,21.55,0.0
749.0,21.55,0.0
746.666666666667,21.5666666666667,0.0
738.5,21.55,0.0
732.5,21.5,0.0
725.5,21.5,0.0
711.666666666667,21.5,0.0
705.666666666667,21.5,0.0
702.5,21.5,0.0
702.5,21.39,0.0
698.5,21.39,0.0
698.0,21.39,0.0
677.5,21.39,0.0
672.0,21.34,0.0
666.5,21.29,0.0
664.333333333333,21.323333333333302,0.0
660.5,21.34,0.0
654.0,21.34,0.0
650.0,21.29,0.0
635.5,21.29,0.0
634.0,21.245,0.0
631.5,21.2,0.0
631.0,21.2,0.0
637.5,21.245,0.0
640.0,21.29,0.0
638.666666666667,21.29,0.0
628.0,21.29,0.0
617.0,21.29,0.0
612.333333333333,21.2,0.0
609.0,21.2,0.0
616.0,21.2,0.0
614.0,21.2,0.0
613.5,21.2,0.0
611.5,21.2,0.0
600.0,21.2,0.0
599.0,21.2,0.0
592.666666666667,21.2,0.0
593.0,21.2,0.0
586.0,21.2,0.0
585.0,21.2,0.0
592.5,21.29,0.0
593.0,21.29,0.0
583.0,21.29,0.0
579.333333333333,21.29,0.0
578.0,21.29,0.0
570.5,21.29,0.0
571.0,21.29,0.0
571.0,21.29,0.0
563.5,21.245,0.0
560.5,21.2,0.0
556.0,21.2,0.0
550.25,21.2,0.0
544.5,21.2,0.0
547.666666666667,21.2,0.0
545.0,21.2,0.0
536.0,21.1,0.0
538.0,21.1,0.0
539.5,21.1,0.0
542.5,21.1,0.0
539.0,21.15,0.0
532.333333333333,21.1,0.0
534.0,21.15,0.0
538.5,21.15,0.0
538.0,21.2,0.0
539.5,21.2,0.0
531.0,21.2,0.0
526.5,21.2,0.0
522.0,21.2,0.0
526.0,21.2,0.0
522.666666666667,21.2,0.0
525.333333333333,21.2,0.0
516.333333333333,21.2,0.0
520.0,21.15,0.0
515.5,21.1,0.0
513.5,21.1,0.0
517.0,21.1,0.0
517.0,21.1,0.0
514.75,21.175,0.0
510.0,21.2,0.0
503.5,21.1,0.0
502.0,21.1,0.0
498.5,21.1,0.0
498.5,21.075,0.0
502.5,21.05,0.0
505.0,21.1,0.0
506.5,21.15,0.0
500.0,21.15,0.0
496.0,21.2,0.0
499.25,21.175,0.0
497.666666666667,21.1666666666667,0.0
497.0,21.15,0.0
498.0,21.1,0.0
495.0,21.2,0.0
491.5,21.2,0.0
491.0,21.15,0.0
493.0,21.1666666666667,0.0
489.0,21.1,0.0
485.5,21.2,0.0
488.5,21.2,0.0
486.0,21.2,0.0
488.5,21.2,0.0
490.0,21.2,0.0
491.0,21.2,0.0
487.0,21.2,0.0
485.5,21.2,0.0
484.5,21.2,0.0
491.0,21.2,0.0
485.0,21.2,0.0
484.5,21.2,0.0
482.0,21.2,0.0
491.25,21.2,0.0
486.5,21.2,0.0
481.0,21.2,0.0
480.0,21.2,0.0
483.5,21.2,0.0
481.333333333333,21.2,0.0
484.333333333333,21.2,0.0
479.666666666667,21.2,0.0
479.0,21.2,0.0
477.5,21.2,0.0
483.0,21.2,0.0
482.0,21.15,0.0
483.25,21.2,0.0
477.0,21.2,0.0
479.0,21.2,0.0
482.5,21.2,0.0
474.0,21.2,0.0
473.0,21.2,0.0
472.0,21.2,0.0
472.5,21.2,0.0
475.0,21.2,0.0
475.0,21.2,0.0
477.5,21.2,0.0
474.0,21.15,0.0
474.666666666667,21.1666666666667,0.0
470.5,21.1,0.0
474.333333333333,21.1,0.0
483.0,21.1,0.0
484.0,21.1,0.0
479.333333333333,21.033333333333303,0.0
479.5,21.0,0.0
473.0,21.0,0.0
470.0,21.0,0.0
464.0,21.0,0.0
463.5,21.0,0.0
467.5,21.0,0.0
476.0,21.0,0.0
474.0,21.0,0.0
471.0,21.0,0.0
472.0,21.0,0.0
472.0,21.0,0.0
474.25,21.0,0.0
473.0,20.9725,0.0
469.0,21.0,0.0
472.666666666667,20.963333333333303,0.0
473.0,21.0,0.0
471.5,20.89,0.0
471.333333333333,20.963333333333303,0.0
469.0,21.0,0.0
471.0,20.89,0.0
470.0,20.89,0.0
469.5,20.89,0.0
464.0,20.89,0.0
467.0,20.89,0.0
472.0,20.89,0.0
469.5,20.89,0.0
470.5,20.89,0.0
470.0,20.89,0.0
469.0,20.89,0.0
468.5,20.89,0.0
467.333333333333,20.89,0.0
467.0,20.89,0.0
464.0,20.89,0.0
462.0,20.89,0.0
466.0,20.89,0.0
465.5,20.89,0.0
464.0,20.79,0.0
469.666666666667,20.89,0.0
469.5,20.89,0.0
472.0,20.89,0.0
464.5,20.89,0.0
467.0,20.89,0.0
467.0,20.89,0.0
462.0,20.89,0.0
464.5,20.89,0.0
460.0,20.79,0.0
457.0,20.89,0.0
461.0,20.79,0.0
462.0,20.79,0.0
463.5,20.79,0.0
461.5,20.79,0.0
461.5,20.79,0.0
458.0,20.79,0.0
460.0,20.79,0.0
460.0,20.79,0.0
460.5,20.79,0.0
460.0,20.745,0.0
457.0,20.79,0.0
460.5,20.745,0.0
461.0,20.7,0.0
458.5,20.745,0.0
461.333333333333,20.7,0.0
457.5,20.7,0.0
455.0,20.7,0.0
461.5,20.7,0.0
461.0,20.7,0.0
460.5,20.7,0.0
461.0,20.7,0.0
459.5,20.7,0.0
463.0,20.7,0.0
463.5,20.7,0.0
463.0,20.7,0.0
464.0,20.7,0.0
462.5,20.7,0.0
457.666666666667,20.7,0.0
460.0,20.6333333333333,0.0
460.0,20.7,0.0
458.5,20.65,0.0
461.0,20.6,0.0
460.0,20.65,0.0
454.0,20.6,0.0
451.333333333333,20.6,0.0
457.0,20.6,0.0
454.5,20.6,0.0
460.0,20.6,0.0
458.5,20.6,0.0
453.5,20.6,0.0
457.0,20.6,0.0
450.5,20.55,0.0
454.5,20.6,0.0
463.0,20.6,0.0
459.0,20.6,0.0
452.5,20.6,0.0
451.0,20.6,0.0
446.0,20.55,0.0
449.5,20.6,0.0
449.5,20.55,0.0
450.0,20.6,0.0
453.5,20.6,0.0
458.5,20.6,0.0
459.5,20.575,0.0
457.0,20.6,0.0
458.0,20.5,0.0
453.0,20.5,0.0
450.5,20.55,0.0
455.0,20.6,0.0
453.0,20.55,0.0
454.5,20.55,0.0
455.0,20.5,0.0
452.0,20.6,0.0
456.0,20.5666666666667,0.0
454.0,20.55,0.0
453.0,20.5,0.0
460.5,20.55,0.0
455.0,20.6,0.0
452.0,20.5,0.0
453.0,20.55,0.0
454.0,20.55,0.0
454.5,20.5,0.0
455.0,20.5,0.0
454.0,20.5,0.0
454.0,20.55,0.0
447.0,20.5,0.0
454.0,20.5,0.0
455.666666666667,20.533333333333303,0.0
456.0,20.5,0.0
453.0,20.5,0.0
452.0,20.5,0.0
446.0,20.5,0.0
452.333333333333,20.5,0.0
451.0,20.5,0.0
449.0,20.5,0.0
447.0,20.5,0.0
450.0,20.5,0.0
449.0,20.5,0.0
448.333333333333,20.5,0.0
443.75,20.5,0.0
442.5,20.5,0.0
444.5,20.5,0.0
446.25,20.5,0.0
448.0,20.5,0.0
451.0,20.5,0.0
452.333333333333,20.5,0.0
447.0,20.5,0.0
446.5,20.445,0.0
442.0,20.5,0.0
452.0,20.5,0.0
450.0,20.39,0.0
443.5,20.445,0.0
443.0,20.39,0.0
450.0,20.426666666666698,0.0
445.666666666667,20.39,0.0
443.666666666667,20.39,0.0
445.333333333333,20.39,0.0
449.0,20.39,0.0
444.5,20.39,0.0
445.5,20.39,0.0
447.0,20.39,0.0
446.5,20.39,0.0
451.0,20.39,0.0
448.0,20.39,0.0
450.0,20.39,0.0
442.666666666667,20.39,0.0
445.0,20.39,0.0
444.5,20.39,0.0
441.666666666667,20.356666666666698,0.0
442.333333333333,20.356666666666698,0.0
441.0,20.39,0.0
440.5,20.29,0.0
447.0,20.39,0.0
439.5,20.34,0.0
444.0,20.29,0.0
445.5,20.29,0.0
446.666666666667,20.29,0.0
444.333333333333,20.323333333333302,0.0
446.5,20.29,0.0
449.333333333333,20.323333333333302,0.0
445.0,20.29,0.0
447.0,20.29,0.0
443.5,20.29,0.0
447.0,20.29,0.0
445.0,20.29,0.0
443.0,20.29,0.0
446.0,20.29,0.0
438.0,20.245,0.0
435.333333333333,20.29,0.0
443.0,20.29,0.0
441.0,20.29,0.0
439.5,20.29,0.0
445.0,20.2225,0.0
442.5,20.2,0.0
443.5,20.2,0.0
444.0,20.2,0.0
438.0,20.2,0.0
439.0,20.2,0.0
441.5,20.2,0.0
444.0,20.2,0.0
446.5,20.2,0.0
446.0,20.2,0.0
447.0,20.2,0.0
447.0,20.2,0.0
446.333333333333,20.2,0.0
445.75,20.2,0.0
445.0,20.2,0.0
444.5,20.2,0.0
446.333333333333,20.1666666666667,0.0
446.5,20.15,0.0
448.0,20.2,0.0
450.0,20.15,0.0
452.0,20.15,0.0
449.0,20.2,0.0
446.5,20.15,0.0
446.5,20.2,0.0
448.5,20.15,0.0
446.0,20.1,0.0
446.0,20.2,0.0
441.0,20.1,0.0
443.0,20.1,0.0
444.333333333333,20.1,0.0
444.0,20.1,0.0
443.0,20.1,0.0
444.0,20.1,0.0
447.5,20.1,0.0
443.0,20.1,0.0
442.333333333333,20.1,0.0
444.666666666667,20.1,0.0
444.5,20.1,0.0
445.333333333333,20.1,0.0
446.5,20.1,0.0
445.0,20.1,0.0
442.0,20.1,0.0
439.0,20.1666666666667,0.0
441.0,20.2,0.0
445.666666666667,20.2,0.0
446.0,20.2,0.0
443.666666666667,20.2,0.0
439.0,20.2,0.0
441.0,20.2,0.0
442.0,20.2,0.0
443.5,20.2,0.0
443.0,20.245,0.0
442.0,20.245,0.0
443.0,20.29,0.0
444.0,20.29,0.0
443.0,20.29,0.0
442.0,20.29,0.0
443.0,20.29,0.0
441.0,20.29,0.0
446.333333333333,20.29,0.0
446.0,20.29,0.0
439.0,20.29,0.0
444.333333333333,20.356666666666698,0.0
446.0,20.29,0.0
442.0,20.29,0.0
441.5,20.29,0.0
440.5,20.29,0.0
443.5,20.29,0.0
440.5,20.29,0.0
437.5,20.29,0.0
438.0,20.29,0.0
443.0,20.29,0.0
443.0,20.26,0.0
436.333333333333,20.29,0.0
438.333333333333,20.29,0.0
437.0,20.29,0.0
439.0,20.29,0.0
436.0,20.245,0.0
432.5,20.29,0.0
435.0,20.23,0.0
442.0,20.245,0.0
444.5,20.2,0.0
447.0,20.29,0.0
446.0,20.2,0.0
442.333333333333,20.23,0.0
440.0,20.245,0.0
440.0,20.29,0.0
439.666666666667,20.26,0.0
442.0,20.29,0.0
441.0,20.29,0.0
441.0,20.29,0.0
441.75,20.29,0.0
442.0,20.323333333333302,0.0
443.0,20.39,0.0
443.0,20.39,0.0
440.0,20.39,0.0
441.0,20.39,0.0
439.0,20.39,0.0
436.0,20.39,0.0
433.5,20.39,0.0
435.0,20.39,0.0
434.0,20.39,0.0
438.5,20.34,0.0
440.0,20.39,0.0
439.0,20.39,0.0
440.5,20.39,0.0
433.0,20.39,0.0
436.5,20.39,0.0
438.0,20.5,0.0
438.0,20.426666666666698,0.0
441.0,20.5,0.0
434.0,20.5,0.0
439.5,20.5,0.0
438.0,20.5,0.0
435.5,20.5,0.0
436.0,20.5,0.0
439.5,20.5,0.0
439.5,20.5,0.0
438.5,20.5,0.0
435.0,20.5,0.0
435.0,20.5,0.0
436.0,20.5,0.0
433.0,20.55,0.0
433.666666666667,20.5,0.0
431.5,20.5,0.0
436.5,20.5,0.0
437.0,20.5,0.0
435.0,20.6,0.0
437.0,20.5,0.0
433.0,20.6,0.0
431.5,20.5,0.0
432.0,20.5,0.0
429.0,20.55,0.0
430.0,20.55,0.0
430.5,20.5,0.0
433.0,20.55,0.0
436.0,20.6,0.0
435.0,20.6,0.0
434.0,20.6,0.0
434.0,20.5,0.0
435.0,20.5,0.0
438.0,20.6,0.0
440.0,20.6,0.0
436.666666666667,20.5666666666667,0.0
437.666666666667,20.5666666666667,0.0
437.0,20.5666666666667,0.0
433.0,20.6,0.0
435.5,20.6,0.0
435.0,20.6,0.0
437.0,20.6,0.0
436.0,20.6,0.0
438.0,20.5,0.0
440.0,20.6,0.0
438.5,20.55,0.0
436.0,20.55,0.0
433.0,20.6,0.0
432.5,20.5,0.0
434.5,20.5,0.0
433.5,20.55,0.0
433.5,20.6,0.0
434.5,20.6,0.0
434.0,20.6,0.0
435.0,20.6,0.0
431.0,20.5,0.0
431.5,20.5,0.0
432.666666666667,20.463333333333303,0.0
436.0,20.5,0.0
436.0,20.5,0.0
441.5,20.5,0.0
434.0,20.5,0.0
433.5,20.39,0.0
429.333333333333,20.426666666666698,0.0
434.5,20.5,0.0
433.5,20.5,0.0
435.5,20.5,0.0
435.0,20.445,0.0
434.0,20.39,0.0
430.5,20.39,0.0
426.0,20.39,0.0
429.0,20.5,0.0
435.5,20.5,0.0
433.5,20.5,0.0
427.5,20.5,0.0
429.666666666667,20.533333333333303,0.0
433.0,20.525,0.0
432.5,20.5,0.0
431.0,20.5,0.0
433.333333333333,20.533333333333303,0.0
433.0,20.5,0.0
434.0,20.5,0.0
437.0,20.5,0.0
437.0,20.5,0.0
439.0,20.5,0.0
432.333333333333,20.533333333333303,0.0
432.0,20.525,0.0
429.5,20.5,0.0
436.5,20.5,0.0
432.666666666667,20.533333333333303,0.0
430.0,20.55,0.0
425.0,20.5,0.0
425.5,20.55,0.0
434.0,20.55,0.0
433.0,20.5,0.0
433.0,20.5,0.0
433.5,20.6,0.0
426.0,20.5,0.0
426.333333333333,20.533333333333303,0.0
430.0,20.533333333333303,0.0
436.0,20.6,0.0
437.5,20.6,0.0
433.5,20.5,0.0
432.5,20.55,0.0
430.0,20.55,0.0
433.0,20.5,0.0
439.0,20.6,0.0
429.5,20.5,0.0
431.0,20.55,0.0
433.0,20.6,0.0
434.0,20.55,0.0
434.5,20.55,0.0
435.5,20.5,0.0
434.5,20.5,0.0
433.5,20.5,0.0
433.0,20.5,0.0
433.5,20.5,0.0
434.5,20.5,0.0
438.0,20.5,0.0
437.0,20.5,0.0
435.0,20.445,0.0
434.0,20.5,0.0
434.5,20.5,0.0
431.0,20.5,0.0
433.5,20.5,0.0
431.666666666667,20.426666666666698,0.0
428.666666666667,20.39,0.0
429.5,20.39,0.0
434.333333333333,20.39,0.0
430.0,20.39,0.0
430.0,20.39,0.0
424.0,20.39,0.0
427.333333333333,20.39,0.0
430.0,20.39,0.0
431.0,20.39,0.0
433.5,20.39,0.0
430.0,20.445,0.0
434.0,20.445,0.0
434.0,20.5,0.0
435.5,20.5,0.0
436.333333333333,20.5,0.0
434.5,20.5,0.0
434.0,20.5,0.0
434.0,20.5,0.0
435.0,20.5,0.0
430.5,20.5,0.0
436.0,20.5,0.0
431.666666666667,20.39,0.0
428.666666666667,20.39,0.0
431.0,20.39,0.0
434.5,20.39,0.0
434.5,20.39,0.0
429.5,20.39,0.0
432.0,20.39,0.0
435.5,20.39,0.0
436.0,20.39,0.0
430.0,20.39,0.0
434.0,20.39,0.0
435.0,20.39,0.0
434.5,20.39,0.0
427.5,20.39,0.0
433.333333333333,20.39,0.0
433.0,20.5,0.0
438.0,20.39,0.0
434.0,20.445,0.0
432.666666666667,20.463333333333303,0.0
435.0,20.5,0.0
433.5,20.445,0.0
432.0,20.39,0.0
434.0,20.39,0.0
439.0,20.39,0.0
434.0,20.39,0.0
430.0,20.445,0.0
435.0,20.445,0.0
437.5,20.5,0.0
434.0,20.5,0.0
436.0,20.445,0.0
432.5,20.445,0.0
429.5,20.463333333333303,0.0
430.0,20.39,0.0
436.0,20.5,0.0
436.5,20.5,0.0
439.333333333333,20.463333333333303,0.0
435.0,20.39,0.0
432.0,20.39,0.0
431.0,20.39,0.0
425.5,20.39,0.0
429.0,20.39,0.0
431.5,20.39,0.0
435.0,20.39,0.0
428.0,20.39,0.0
431.5,20.39,0.0
432.5,20.39,0.0
434.5,20.445,0.0
429.0,20.39,0.0
428.666666666667,20.39,0.0
432.0,20.39,0.0
430.0,20.39,0.0
431.0,20.39,0.0
431.5,20.445,0.0
433.0,20.39,0.0
437.5,20.39,0.0
434.0,20.39,0.0
432.0,20.39,0.0
433.0,20.39,0.0
425.5,20.39,0.0
423.0,20.39,0.0
430.0,20.39,0.0
434.0,20.39,0.0
428.666666666667,20.356666666666698,0.0
427.0,20.29,0.0
425.5,20.34,0.0
433.5,20.34,0.0
434.5,20.34,0.0
427.0,20.39,0.0
433.0,20.39,0.0
433.5,20.34,0.0
432.666666666667,20.356666666666698,0.0
430.0,20.39,0.0
430.5,20.34,0.0
431.0,20.39,0.0
431.333333333333,20.39,0.0
433.0,20.39,0.0
432.0,20.39,0.0
430.0,20.39,0.0
431.5,20.34,0.0
430.333333333333,20.39,0.0
429.0,20.39,0.0
432.666666666667,20.356666666666698,0.0
431.5,20.34,0.0
428.0,20.29,0.0
425.5,20.29,0.0
430.5,20.29,0.0
432.0,20.29,0.0
433.0,20.29,0.0
435.5,20.29,0.0
431.5,20.29,0.0
432.75,20.29,0.0
437.0,20.29,0.0
433.5,20.29,0.0
434.0,20.29,0.0
438.5,20.245,0.0
436.5,20.29,0.0
437.0,20.29,0.0
436.0,20.29,0.0
441.0,20.29,0.0
440.0,20.29,0.0
437.0,20.29,0.0
438.5,20.29,0.0
433.0,20.29,0.0
434.0,20.245,0.0
437.0,20.29,0.0
435.0,20.29,0.0
434.0,20.29,0.0
437.0,20.29,0.0
434.5,20.29,0.0
439.0,20.29,0.0
433.0,20.29,0.0
434.0,20.29,0.0
433.0,20.245,0.0
432.5,20.245,0.0
433.0,20.245,0.0
433.0,20.2,0.0
