Temperature,Humidity,Light
22.575,26.84,660.0
22.6,26.79,688.5
22.6,26.815,558.0
22.6,26.856666666666698,661.333333333333
22.675,26.89,665.5
22.6666666666667,26.963333333333303,647.666666666667
22.7,27.075,638.0
22.7225,26.7475,558.0
22.7,26.89,534.0
22.7,26.89,520.0
22.7,26.9175,513.5
22.7,26.89,531.25
22.7,26.89,539.0
22.7,26.89,545.75
22.675,26.865,604.75
22.7,26.815,597.25
22.7,26.7,528.0
22.7,26.7,521.0
22.7,26.6666666666667,535.666666666667
22.675,26.575,533.25
22.65,26.55,523.75
22.6666666666667,26.5666666666667,524.0
22.65,26.55,521.0
22.625,26.4975,536.25
22.6,26.39,548.333333333333
22.625,26.4975,565.75
22.625,26.525,584.5
22.6,26.5,535.0
22.6,26.5,546.333333333333
22.6,26.5,630.5
22.6333333333333,26.46,570.666666666667
22.65,26.495,630.0
22.675,26.525,732.75
22.7225,26.4725,686.25
22.76,26.39,635.5
22.856666666666698,26.323333333333302,676.0
22.89,26.245,567.25
22.89,26.2,582.5
22.89,26.1,618.75
22.89,26.175,579.25
22.89,26.1333333333333,590.333333333333
22.89,26.1,584.5
22.89,26.0,564.0
22.89,25.945,534.0
22.84,25.9175,496.5
22.823333333333302,25.856666666666698,340.66666666666697
22.79,25.865,38.75
22.79,25.823333333333302,31.0
22.79,25.9725,26.75
22.745,26.0,22.0
22.7,26.0,13.0
22.7,26.075,31.0
22.6666666666667,26.0666666666667,32.6666666666667
22.6,26.05,33.5
22.6,26.1,28.0
22.5666666666667,26.1,31.0
22.525,26.1,33.5
22.5,26.1,31.0
22.5,26.1,31.0
22.4175,26.05,33.5
22.39,26.1,33.5
22.39,26.1,28.6666666666667
22.39,26.1,46.0
22.39,26.1,53.0
22.39,26.1,71.5
22.34,26.1,103.0
22.323333333333302,26.1,91.6666666666667
22.29,26.1,90.0
22.29,26.1,81.6666666666667
22.29,26.1,112.75
22.29,26.1666666666667,334.33333333333303
22.29,26.15,472.25
22.29,26.1,503.5
22.2675,26.1725,567.5
22.29,26.29,569.25
22.29,26.26,490.666666666667
22.29,26.2,487.333333333333
22.29,26.2,500.0
22.29,26.2,524.0
22.29,26.175,545.333333333333
22.315,26.1,520.6
22.29,26.1,509.0
22.34,26.1,476.5
22.315,26.1,471.5
22.29,26.1,464.0
22.29,26.1,464.0
22.29,26.1,459.0
22.29,26.1,459.0
22.29,26.1,454.75
22.29,26.1,444.0
22.29,26.025,456.0
22.29,26.0,461.0
22.29,26.0,461.5
22.29,26.0,464.0
22.29,26.0,476.5
22.29,26.0,489.0
22.29,25.945,489.0
22.29,25.945,484.0
22.29,25.963333333333303,454.0
22.2675,25.89,451.0
22.2675,25.89,449.5
22.2675,25.9175,449.5
22.29,25.926666666666698,453.0
22.245,25.89,451.75
22.29,25.89,459.0
22.2675,25.89,459.0
22.2675,25.865,464.0
22.29,25.89,454.0
22.23,25.823333333333302,454.0
22.2225,25.8925,448.0
22.2,25.96,453.0
22.2225,25.99,444.0
22.2,26.1225,444.0
22.2,26.05,444.0
22.2,26.213,441.9
22.2,26.375999999999998,439.8
22.2,26.6,442.5
22.2,26.6666666666667,447.0
22.2,26.745,443.5
22.2,26.823333333333302,441.0
22.2,26.945,438.0
22.2,27.0,438.0
22.2,26.9175,438.0
22.2,26.9175,447.0
22.2,27.1,441.0
22.245,27.125,438.0
22.2,27.196666666666697,441.0
22.2,27.4175,438.0
22.2,27.5,429.0
22.2675,27.4225,429.0
22.2,26.8975,438.0
22.23,27.73,441.0
22.2,27.745,438.0
22.2675,28.025,429.0
22.2,28.0,444.0
22.2,28.1,451.0
22.245,28.2225,454.0
22.2225,28.2225,465.25
22.2225,28.3675,474.5
22.29,28.39,479.0
22.245,28.245,525.5
22.29,28.39,515.0
22.29,28.5,494.0
22.29,28.426666666666698,487.333333333333
22.315,28.39,474.5
22.323333333333302,28.39,486.0
22.29,28.356666666666698,502.333333333333
22.29,28.34,540.5
22.34,28.39,504.0
22.39,28.2,489.0
22.39,28.2,490.25
22.39,28.2933333333333,536.333333333333
22.39,28.39,532.0
22.39,28.2925,543.0
22.426666666666698,28.2,543.0
22.445,28.245,543.0
22.5,28.365,533.25
22.463333333333303,28.3266666666667,527.0
22.5,28.3175,534.0
22.55,28.3175,530.0
22.5,28.34,524.0
22.525,28.39,526.25
22.5,28.39,522.0
22.5,28.033333333333303,517.0
22.525,28.025,513.5
22.575,28.22,524.0
22.6,28.2,513.5
22.6,28.245,513.5
22.5,28.29,513.5
22.6,28.315,518.0
22.55,28.2675,520.75
22.6,28.29,525.0
22.6,28.245,524.833333333333
22.6,28.2,524.666666666667
22.6,28.39,489.0
22.6,28.39,474.0
22.6,28.34,474.0
22.6,28.1725,472.75
22.6,28.1475,471.5
22.6,28.23,464.0
22.6,28.1333333333333,469.0
22.575,28.0,465.25
22.6,28.0,454.0
22.55,27.82,450.25
22.525,27.815,449.5
22.5,27.815,454.75
22.5,27.745,449.5
22.525,27.7,454.75
22.55,27.7,454.75
22.5,27.6,460.0
22.5,27.7,460.0
22.5,27.6,436.5
22.5,27.33,460.0
22.55,27.445,449.5
22.5,27.4725,460.75
22.5,27.39,461.0
22.5,27.34,454.0
22.5,27.29,469.0
22.5,27.315,469.0
22.5,27.29,479.666666666667
22.5,27.2225,476.75
22.5,27.2225,476.5
22.5,27.2,474.0
22.5,27.15,481.5
22.5,27.2225,474.0
22.4725,27.1975,479.0
22.5,27.1666666666667,469.0
22.5,27.125,474.0
22.5,27.15,469.0
22.5,27.125,474.0
22.5,27.0666666666667,479.0
22.5,27.1,478.5
22.5,27.1,478.5
22.5,27.1,477.0
22.5,27.025,470.25
22.5,27.0,469.0
22.5,27.0,460.666666666667
22.5,26.9725,465.25
22.5,26.733333333333302,452.333333333333
22.5,26.925,446.5
22.5,26.9725,449.5
22.5,27.05,460.0
22.445,26.9,456.0
22.4175,26.82,456.0
22.39,26.696666666666697,444.0
22.39,26.963333333333303,444.0
22.39,27.0225,454.75
22.39,26.823333333333302,453.0
22.39,26.84,449.5
22.39,26.745,449.5
22.39,26.79,456.0
22.356666666666698,26.73,449.333333333333
22.39,26.5725,444.0
22.39,26.675,444.0
22.39,26.695,444.0
22.39,26.745,444.0
22.39,26.79,444.0
22.4175,26.65,444.0
22.4725,26.745,429.0
22.445,26.695,429.0
22.445,26.745,429.0
22.426666666666698,26.696666666666697,429.0
22.39,26.79,438.0
22.426666666666698,26.73,441.0
22.39,26.5475,438.0
22.39,26.4175,438.0
22.39,26.533333333333303,441.0
22.39,26.456,438.0
22.39,26.26,432.75
22.39,26.426666666666698,444.0
22.39,26.4175,444.0
22.39,26.34,444.0
22.39,26.323333333333302,444.0
22.39,26.463333333333303,444.0
22.39,26.015,444.0
22.39,26.045,429.0
22.39,26.29,435.0
22.39,26.2675,438.0
22.39,26.29,438.0
22.39,26.323333333333302,441.0
22.356666666666698,26.323333333333302,441.0
22.39,26.34,438.0
22.365,26.29,438.0
22.323333333333302,26.39,441.0
22.34,26.39,438.0
22.34,26.39,447.0
22.323333333333302,26.463333333333303,447.0
22.365,26.4725,447.0
22.315,26.3425,438.0
22.34,26.145,438.0
22.29,26.1425,438.0
22.29,25.7,441.0
22.29,26.22,438.0
22.29,26.2425,442.5
22.29,26.125,438.0
22.315,26.2,438.0
22.29,26.175,442.5
22.29,26.1,441.0
22.29,25.995,447.0
22.2675,25.8925,438.0
22.29,25.89,447.0
22.29,25.89,447.0
22.29,25.856666666666698,433.0
22.245,25.7225,433.0
22.23,25.6666666666667,433.0
22.29,25.6,433.0
22.245,25.55,433.0
22.2675,25.575,433.0
22.29,25.5666666666667,433.0
22.2675,25.4975,433.0
22.245,25.55,433.0
22.29,25.5,433.0
22.29,25.5,433.0
22.29,25.445,433.0
22.29,25.2,433.0
22.29,25.23,433.0
22.245,25.15,433.0
22.29,25.2675,433.0
22.29,25.2,433.0
22.29,25.2,433.0
22.29,25.15,433.0
22.29,25.03,433.0
22.2225,24.865,433.0
22.26,24.8266666666667,433.0
22.245,24.89,433.0
22.245,24.89,433.0
22.2225,24.84,433.0
22.2,24.7,433.0
22.2,24.7,433.0
22.2,24.7,433.0
22.2,24.7,433.0
22.2,24.65,433.0
22.2,24.5666666666667,433.0
22.2,24.55,433.0
22.2,24.334,429.5
22.2,24.34,433.0
22.2,24.395,433.0
22.2,24.34,433.0
22.2,24.356666666666698,433.0
22.175,24.39,433.0
22.175,24.365,433.0
22.2,24.365,433.0
22.1333333333333,24.29,433.0
22.15,24.2225,433.0
22.1333333333333,24.2,433.0
22.1,24.2675,433.0
22.1,24.245,433.0
22.1,24.29,433.0
22.125,24.2675,433.0
22.1333333333333,24.26,433.0
22.125,24.15,433.0
22.1,24.0725,433.0
22.1,23.996666666666698,433.0
22.1,24.12,433.0
22.0666666666667,23.926666666666698,433.0
22.025,23.945,433.0
22.0,23.926666666666698,433.0
22.0,23.89,433.0
22.0,23.89,433.0
22.025,23.9175,433.0
22.0,23.89,433.0
22.075,23.9725,426.0
22.025,24.0475,213.0
22.0,24.1,0.0
22.0,24.1,0.0
22.0,24.1,0.0
21.945,23.795,0.0
21.89,23.856666666666698,0.0
21.89,23.84,0.0
21.84,23.745,0.0
21.84,23.745,0.0
21.79,23.7,0.0
21.79,23.745,0.0
21.79,23.7,0.0
21.745,23.55,0.0
21.7,23.7,0.0
21.7,23.6666666666667,0.0
21.7,23.6666666666667,0.0
21.7,23.39,0.0
21.7,23.55,0.0
21.6,23.6,0.0
21.7,23.6,0.0
21.6,23.393333333333302,0.0
21.6,23.55,0.0
21.6,23.5,0.0
21.55,23.5,0.0
21.55,23.445,0.0
21.5666666666667,23.5,0.0
21.55,23.5,0.0
21.5,23.35,0.0
21.5,23.26,0.0
21.5,23.245,0.0
21.5,23.23,0.0
21.5,23.05,0.0
21.39,23.05,0.0
21.39,22.945,0.0
21.39,22.79,0.0
21.39,22.695,0.0
21.34,22.55,0.0
21.29,22.6,0.0
21.323333333333302,22.533333333333303,0.0
21.34,22.395,0.0
21.34,22.395,0.0
21.29,21.945,0.0
21.29,21.85,0.0
21.245,21.745,0.0
21.2,21.745,0.0
21.2,21.995,0.0
21.245,22.1,0.0
21.29,22.1,0.0
21.29,21.8633333333333,0.0
21.29,21.5,0.0
21.29,21.34,0.0
21.2,21.1666666666667,0.0
21.2,21.5666666666667,0.0
21.2,21.6,0.0
21.2,21.55,0.0
21.2,21.445,0.0
21.2,21.195,0.0
21.2,21.2,0.0
21.2,21.356666666666698,0.0
21.2,21.0666666666667,0.0
21.2,21.23,0.0
21.2,21.2,0.0
21.2,21.2,0.0
21.29,21.1,0.0
21.29,21.1,0.0
21.29,20.89,0.0
21.29,20.65,0.0
21.29,20.89,0.0
21.29,20.7475,0.0
21.29,20.795,0.0
21.29,20.65,0.0
21.245,20.79,0.0
21.2,20.495,0.0
21.2,20.393333333333302,0.0
21.2,20.3225,0.0
21.2,20.1225,0.0
21.2,20.2266666666667,0.0
21.2,20.0,0.0
21.1,20.2,0.0
21.1,20.1,0.0
21.1,20.195,0.0
21.1,20.245,0.0
21.15,20.245,0.0
21.1,20.033333333333303,0.0
21.15,20.0,0.0
21.15,20.0,0.0
21.2,19.963333333333303,0.0
21.2,19.995,0.0
21.2,19.895,0.0
21.2,20.0,0.0
21.2,19.963333333333303,0.0
21.2,19.895,0.0
21.2,19.945,0.0
21.2,19.84,0.0
21.2,19.79,0.0
21.15,19.65,0.0
21.1,19.795,0.0
21.1,19.79,0.0
21.1,19.79,0.0
21.1,19.79,0.0
21.175,19.79,0.0
21.2,19.63,0.0
21.1,19.29,0.0
21.1,19.39,0.0
21.1,19.65,0.0
21.075,19.65,0.0
21.05,19.6,0.0
21.1,19.7,0.0
21.15,19.55,0.0
21.15,19.445,0.0
21.2,19.6,0.0
21.175,19.4425,0.0
21.1666666666667,19.496666666666698,0.0
21.15,19.55,0.0
21.1,19.5,0.0
21.2,19.39,0.0
21.2,19.34,0.0
21.15,19.395,0.0
21.1666666666667,19.5,0.0
21.1,19.5,0.0
21.2,19.445,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.445,0.0
21.2,19.29,0.0
21.2,19.39,0.0
21.2,19.245,0.0
21.2,19.34,0.0
21.2,19.29,0.0
21.2,19.29,0.0
21.2,19.29,0.0
21.2,19.29,0.0
21.2,19.29,0.0
21.2,19.315,0.0
21.2,19.34,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.34,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.15,19.39,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.356666666666698,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.39,0.0
21.2,19.445,0.0
21.2,19.39,0.0
21.2,19.445,0.0
21.15,19.5,0.0
21.1666666666667,19.5,0.0
21.1,19.5,0.0
21.1,19.5,0.0
21.1,19.5,0.0
21.1,19.6,0.0
21.033333333333303,19.533333333333303,0.0
21.0,19.6,0.0
21.0,19.6,0.0
21.0,19.6,0.0
21.0,19.6,0.0
21.0,19.7,0.0
21.0,19.7,0.0
21.0,19.7,0.0
21.0,19.76,0.0
21.0,19.79,0.0
21.0,19.79,0.0
21.0,19.79,0.0
21.0,19.79,0.0
20.9725,19.79,0.0
21.0,19.79,0.0
20.963333333333303,19.79,0.0
21.0,19.79,0.0
20.89,19.79,0.0
20.963333333333303,19.79,0.0
21.0,19.79,0.0
20.89,19.89,0.0
20.89,19.84,0.0
20.89,19.89,0.0
20.89,19.89,0.0
20.89,19.89,0.0
20.89,19.926666666666698,0.0
20.89,19.945,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.89,20.0,0.0
20.79,20.0,0.0
20.89,20.0,0.0
20.89,20.1,0.0
20.89,20.1,0.0
20.89,20.1,0.0
20.89,20.1,0.0
20.89,20.1,0.0
20.89,20.1,0.0
20.89,20.15,0.0
20.79,20.05,0.0
20.89,20.2,0.0
20.79,20.1,0.0
20.79,20.1,0.0
20.79,20.15,0.0
20.79,20.2,0.0
20.79,20.2,0.0
20.79,20.2,0.0
20.79,20.2,0.0
20.79,20.245,0.0
20.79,20.29,0.0
20.745,20.29,0.0
20.79,20.29,0.0
20.745,20.34,0.0
20.7,20.39,0.0
20.745,20.39,0.0
20.7,20.39,0.0
20.7,20.39,0.0
20.7,20.39,0.0
20.7,20.445,0.0
20.7,20.445,0.0
20.7,20.5,0.0
20.7,20.5,0.0
20.7,20.55,0.0
20.7,20.6,0.0
20.7,20.6,0.0
20.7,20.6,0.0
20.7,20.6,0.0
20.7,20.6,0.0
20.7,20.6,0.0
20.6333333333333,20.6333333333333,0.0
20.7,20.7,0.0
20.65,20.65,0.0
20.6,20.6,0.0
20.65,20.65,0.0
20.6,20.6,0.0
20.6,20.7,0.0
20.6,20.7,0.0
20.6,20.7,0.0
20.6,20.7,0.0
20.6,20.745,0.0
20.6,20.745,0.0
20.6,20.79,0.0
20.55,20.79,0.0
20.6,20.79,0.0
20.6,20.79,0.0
20.6,20.79,0.0
20.6,20.84,0.0
20.6,20.89,0.0
20.55,20.89,0.0
20.6,20.84,0.0
20.55,20.89,0.0
20.6,20.89,0.0
20.6,20.89,0.0
20.6,20.89,0.0
20.575,20.9175,0.0
20.6,20.89,0.0
20.5,20.945,0.0
20.5,21.0,0.0
20.55,21.0,0.0
20.6,21.0,0.0
20.55,21.0,0.0
20.55,21.0,0.0
20.5,21.0,0.0
20.6,21.0,0.0
20.5666666666667,21.033333333333303,0.0
20.55,21.05,0.0
20.5,21.1,0.0
20.55,21.1,0.0
20.6,21.1,0.0
20.5,21.1,0.0
20.55,21.1,0.0
20.55,21.1,0.0
20.5,21.1,0.0
20.5,21.1,0.0
20.5,21.1,0.0
20.55,21.1,0.0
20.5,21.1,0.0
20.5,21.1,0.0
20.533333333333303,21.2,0.0
20.5,21.2,0.0
20.5,21.2,0.0
20.5,21.2,0.0
20.5,21.2,0.0
20.5,21.2,0.0
20.5,21.245,0.0
20.5,21.2,0.0
20.5,21.2,0.0
20.5,21.245,0.0
20.5,21.29,0.0
20.5,21.26,0.0
20.5,21.2675,0.0
20.5,21.29,0.0
20.5,21.29,0.0
20.5,21.29,0.0
20.5,21.29,0.0
20.5,21.29,0.0
20.5,21.29,0.0
20.5,21.29,0.0
20.445,21.29,0.0
20.5,21.29,0.0
20.5,21.29,0.0
20.39,21.29,0.0
20.445,21.29,0.0
20.39,21.29,0.0
20.426666666666698,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.39,21.29,0.0
20.356666666666698,21.29,0.0
20.356666666666698,21.29,0.0
20.39,21.29,0.0
20.29,21.29,0.0
20.39,21.29,0.0
20.34,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.323333333333302,21.29,0.0
20.29,21.29,0.0
20.323333333333302,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.245,21.245,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.29,21.29,0.0
20.2225,21.2225,0.0
20.2,21.2,0.0
20.2,21.2,0.0
20.2,21.2,0.0
20.2,21.29,0.0
20.2,21.2,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.2,21.29,0.0
20.1666666666667,21.23,0.0
20.15,21.245,0.0
20.2,21.29,0.0
20.15,21.245,0.0
20.15,21.29,0.0
20.2,21.2,0.0
20.15,21.2,0.0
20.2,21.2,0.0
20.15,21.2,0.0
20.1,21.2,0.0
20.2,21.2,0.0
20.1,21.2,0.0
20.1,21.2,0.0
20.1,21.2,0.0
20.1,21.0,0.0
20.1,21.1,0.0
20.1,21.1,0.0
20.1,21.1,0.0
20.1,21.1,0.0
20.1,21.0666666666667,0.0
20.1,21.0666666666667,0.0
20.1,21.0,0.0
20.1,21.0,0.0
20.1,21.0,0.0
20.1,21.0,0.0
20.1,21.0,0.0
20.1666666666667,21.0,0.0
20.2,21.0,0.0
20.2,20.963333333333303,0.0
20.2,20.89,0.0
20.2,20.856666666666698,0.0
20.2,20.89,0.0
20.2,20.79,0.0
20.2,20.79,0.0
20.2,20.745,0.0
20.245,20.84,0.0
20.245,20.84,0.0
20.29,20.89,0.0
20.29,20.89,0.0
20.29,20.79,0.0
20.29,20.79,0.0
20.29,20.79,0.0
20.29,20.79,0.0
20.29,20.79,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.356666666666698,20.7,0.0
20.29,20.65,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.26,20.7,0.0
20.29,20.7,0.0
20.29,20.76,0.0
20.29,20.7,0.0
20.29,20.7,0.0
20.245,20.7,0.0
20.29,20.7,0.0
20.23,20.6333333333333,0.0
20.245,20.65,0.0
20.2,20.6,0.0
20.29,20.7,0.0
20.2,20.6,0.0
20.23,20.5666666666667,0.0
20.245,20.55,0.0
20.29,20.6,0.0
20.26,20.496666666666698,0.0
20.29,20.5,0.0
20.29,20.55,0.0
20.29,20.6,0.0
20.29,20.5,0.0
20.323333333333302,20.5,0.0
20.39,20.445,0.0
20.39,20.39,0.0
20.39,20.29,0.0
20.39,20.2,0.0
20.39,20.2,0.0
20.39,20.2,0.0
20.39,20.1,0.0
20.39,20.1,0.0
20.39,20.05,0.0
20.34,20.05,0.0
20.39,20.05,0.0
20.39,20.0,0.0
20.39,20.0,0.0
20.39,20.0,0.0
20.39,19.945,0.0
20.5,19.89,0.0
20.426666666666698,19.926666666666698,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.89,0.0
20.5,19.745,0.0
20.5,19.79,0.0
20.55,19.84,0.0
20.5,19.79,0.0
20.5,19.745,0.0
20.5,19.65,0.0
20.5,19.7,0.0
20.6,19.6,0.0
20.5,19.745,0.0
20.6,19.6,0.0
20.5,19.65,0.0
20.5,19.65,0.0
20.55,19.65,0.0
20.55,19.6,0.0
20.5,19.6,0.0
20.55,19.6,0.0
20.6,19.6,0.0
20.6,19.53,0.0
20.6,19.445,0.0
20.5,19.55,0.0
20.5,19.6,0.0
20.6,19.6,0.0
20.6,19.5,0.0
20.5666666666667,19.533333333333303,0.0
20.5666666666667,19.5,0.0
20.5666666666667,19.5,0.0
20.6,19.5,0.0
20.6,19.445,0.0
20.6,19.5,0.0
20.6,19.5,0.0
20.6,19.34,0.0
20.5,19.34,0.0
20.6,19.5,0.0
20.55,19.445,0.0
20.55,19.39,0.0
20.6,19.34,0.0
20.5,19.39,0.0
20.5,19.39,0.0
20.55,19.29,0.0
20.6,19.39,0.0
20.6,19.295,0.0
20.6,19.29,0.0
20.6,19.29,0.0
20.5,19.34,0.0
20.5,19.29,0.0
20.463333333333303,19.2266666666667,0.0
20.5,19.39,0.0
20.5,19.39,0.0
20.5,19.245,0.0
20.5,19.2,0.0
20.39,19.29,0.0
20.426666666666698,19.29,0.0
20.5,19.29,0.0
20.5,19.2,0.0
20.5,19.15,0.0
20.445,19.05,0.0
20.39,19.1666666666667,0.0
20.39,19.245,0.0
20.39,19.2,0.0
20.5,19.2,0.0
20.5,19.2,0.0
20.5,19.2,0.0
20.5,19.2,0.0
20.533333333333303,19.1666666666667,0.0
20.525,19.175,0.0
20.5,19.1,0.0
20.5,19.1,0.0
20.533333333333303,19.1,0.0
20.5,19.1,0.0
20.5,19.1,0.0
20.5,19.1,0.0
20.5,19.1,0.0
20.5,19.1,0.0
20.533333333333303,18.963333333333303,0.0
20.525,19.075,0.0
20.5,19.05,0.0
20.5,19.1,0.0
20.533333333333303,19.0,0.0
20.55,19.0,0.0
20.5,18.945,0.0
20.55,19.0,0.0
20.55,19.0,0.0
20.5,19.0,0.0
20.5,19.0,0.0
20.6,18.963333333333303,0.0
20.5,19.0,0.0
20.533333333333303,18.963333333333303,0.0
20.533333333333303,18.926666666666698,0.0
20.6,18.945,0.0
20.6,19.0,0.0
20.5,19.0,0.0
20.55,18.945,0.0
20.55,18.945,0.0
20.5,19.0,0.0
20.6,19.0,0.0
20.5,18.89,0.0
20.55,19.0,0.0
20.6,19.0,0.0
20.55,19.0,0.0
20.55,18.89,0.0
20.5,18.945,0.0
20.5,18.84,0.0
20.5,18.89,0.0
20.5,19.0,0.0
20.5,19.0,0.0
20.5,19.0,0.0
20.5,19.0,0.0
20.5,18.945,0.0
20.445,18.945,0.0
20.5,19.0,0.0
20.5,18.895,0.0
20.5,18.89,0.0
20.5,19.0,0.0
20.426666666666698,18.89,0.0
20.39,18.823333333333302,0.0
20.39,18.79,0.0
20.39,18.926666666666698,0.0
20.39,18.84,0.0
20.39,18.7,0.0
20.39,18.89,0.0
20.39,18.926666666666698,0.0
20.39,18.823333333333302,0.0
20.39,18.79,0.0
20.39,18.79,0.0
20.445,18.79,0.0
20.445,18.79,0.0
20.5,18.79,0.0
20.5,18.79,0.0
20.5,18.79,0.0
20.5,18.745,0.0
20.5,18.745,0.0
20.5,18.7,0.0
20.5,18.79,0.0
20.5,18.79,0.0
20.5,18.7,0.0
20.39,18.6666666666667,0.0
20.39,18.76,0.0
20.39,18.7675,0.0
20.39,18.7225,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.745,0.0
20.39,18.7,0.0
20.39,18.6,0.0
20.39,18.745,0.0
20.39,18.76,0.0
20.39,18.745,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.5,18.745,0.0
20.39,18.7,0.0
20.445,18.7,0.0
20.463333333333303,18.73,0.0
20.5,18.7,0.0
20.445,18.7,0.0
20.39,18.6,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.445,18.7,0.0
20.445,18.7,0.0
20.5,18.7,0.0
20.5,18.7,0.0
20.445,18.7,0.0
20.445,18.7,0.0
20.463333333333303,18.7,0.0
20.39,18.7,0.0
20.5,18.7,0.0
20.5,18.745,0.0
20.463333333333303,18.6666666666667,0.0
20.39,18.6,0.0
20.39,18.6,0.0
20.39,18.65,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.6,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.445,18.7,0.0
20.39,18.7,0.0
20.39,18.6666666666667,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.445,18.6,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.65,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.6666666666667,0.0
20.39,18.6,0.0
20.356666666666698,18.6,0.0
20.29,18.65,0.0
20.34,18.7,0.0
20.34,18.7,0.0
20.34,18.7,0.0
20.39,18.7,0.0
20.39,18.65,0.0
20.34,18.65,0.0
20.356666666666698,18.6666666666667,0.0
20.39,18.7,0.0
20.34,18.7,0.0
20.39,18.7,0.0
20.39,18.65,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.34,18.7,0.0
20.39,18.7,0.0
20.39,18.7,0.0
20.356666666666698,18.6666666666667,0.0
20.34,18.6,0.0
20.29,18.745,0.0
20.29,18.745,0.0
20.29,18.745,0.0
20.29,18.79,0.0
20.29,18.7,0.0
20.29,18.745,0.0
20.29,18.79,0.0
20.29,18.7675,0.0
20.29,18.7,0.0
20.29,18.7,0.0
20.29,18.7,0.0
20.245,18.695,0.0
20.29,18.79,0.0
20.29,18.79,0.0
20.29,18.79,0.0
20.29,18.79,0.0
20.29,18.79,0.0
20.29,18.745,0.0
20.29,18.79,0.0
20.29,18.84,0.0
20.245,18.795,0.0
20.29,18.76,0.0
20.29,18.79,0.0
20.29,18.79,0.0
20.29,18.79,0.0
20.29,18.745,0.0
20.29,18.745,0.0
20.29,18.79,0.0
20.29,18.7,0.0
20.245,18.745,0.0
20.245,18.745,0.0
20.245,18.745,0.0
20.2,18.745,0.0
20.245,18.84,0.0
20.2,18.79,0.0
20.29,18.79,0.0
20.245,18.745,0.0
20.29,18.79,0.0
20.29,18.745,0.0
20.29,18.84,0.0
20.29,18.79,0.0
20.29,18.7,0.0
20.29,18.79,0.0
20.29,18.73,0.0
20.2,18.7,0.0
20.23,18.73,0.0
20.29,18.745,0.0
20.29,18.6,0.0
20.29,18.7,0.0
20.2,18.7,0.0
20.29,18.7,0.0
20.29,18.7,0.0
20.29,18.675,0.0
20.26,18.6333333333333,0.0
20.245,18.65,0.0
20.29,18.7,0.0
20.29,18.7,0.0
20.29,18.6,0.0
20.29,18.7,0.0
20.29,18.7,0.0
20.29,18.6,0.0
20.29,18.65,0.0
20.29,18.7,0.0
20.29,18.7,0.0
20.29,18.65,0.0
20.29,18.6,0.0
20.323333333333302,18.5666666666667,0.0
