Humidity,Temperature,Light,date
20.963333333333303,20.2,0.0,2015-02-06 00:40:00
20.89,20.2,0.0,2015-02-06 00:40:59
20.856666666666698,20.2,0.0,2015-02-06 00:42:00
20.89,20.2,0.0,2015-02-06 00:42:59
20.79,20.2,0.0,2015-02-06 00:43:59
20.79,20.2,0.0,2015-02-06 00:45:00
20.745,20.2,0.0,2015-02-06 00:46:00
20.84,20.245,0.0,2015-02-06 00:47:00
20.84,20.245,0.0,2015-02-06 00:48:00
20.89,20.29,0.0,2015-02-06 00:49:00
20.89,20.29,0.0,2015-02-06 00:49:59
20.79,20.29,0.0,2015-02-06 00:51:00
20.79,20.29,0.0,2015-02-06 00:52:00
20.79,20.29,0.0,2015-02-06 00:53:00
20.79,20.29,0.0,2015-02-06 00:53:59
20.79,20.29,0.0,2015-02-06 00:55:00
20.7,20.29,0.0,2015-02-06 00:55:59
20.7,20.29,0.0,2015-02-06 00:56:59
20.7,20.356666666666698,0.0,2015-02-06 00:58:00
20.65,20.29,0.0,2015-02-06 00:59:00
20.7,20.29,0.0,2015-02-06 01:00:00
20.7,20.29,0.0,2015-02-06 01:01:00
20.7,20.29,0.0,2015-02-06 01:01:59
20.7,20.29,0.0,2015-02-06 01:02:59
20.7,20.29,0.0,2015-02-06 01:04:00
20.7,20.29,0.0,2015-02-06 01:05:00
20.7,20.29,0.0,2015-02-06 01:06:00
20.7,20.29,0.0,2015-02-06 01:07:00
20.7,20.26,0.0,2015-02-06 01:08:00
20.7,20.29,0.0,2015-02-06 01:08:59
20.76,20.29,0.0,2015-02-06 01:09:59
20.7,20.29,0.0,2015-02-06 01:11:00
20.7,20.29,0.0,2015-02-06 01:12:00
20.7,20.245,0.0,2015-02-06 01:13:00
20.7,20.29,0.0,2015-02-06 01:14:00
20.6333333333333,20.23,0.0,2015-02-06 01:14:59
20.65,20.245,0.0,2015-02-06 01:15:59
20.6,20.2,0.0,2015-02-06 01:17:00
20.7,20.29,0.0,2015-02-06 01:18:00
20.6,20.2,0.0,2015-02-06 01:19:00
20.5666666666667,20.23,0.0,2015-02-06 01:20:00
20.55,20.245,0.0,2015-02-06 01:21:00
20.6,20.29,0.0,2015-02-06 01:21:59
20.496666666666698,20.26,0.0,2015-02-06 01:23:00
20.5,20.29,0.0,2015-02-06 01:24:00
20.55,20.29,0.0,2015-02-06 01:25:00
20.6,20.29,0.0,2015-02-06 01:25:59
20.5,20.29,0.0,2015-02-06 01:27:00
20.5,20.323333333333302,0.0,2015-02-06 01:27:59
20.445,20.39,0.0,2015-02-06 01:28:59
20.39,20.39,0.0,2015-02-06 01:30:00
20.29,20.39,0.0,2015-02-06 01:31:00
20.2,20.39,0.0,2015-02-06 01:32:00
20.2,20.39,0.0,2015-02-06 01:33:00
20.2,20.39,0.0,2015-02-06 01:34:00
20.1,20.39,0.0,2015-02-06 01:34:59
20.1,20.39,0.0,2015-02-06 01:36:00
20.05,20.39,0.0,2015-02-06 01:37:00
20.05,20.34,0.0,2015-02-06 01:38:00
20.05,20.39,0.0,2015-02-06 01:38:59
20.0,20.39,0.0,2015-02-06 01:40:00
20.0,20.39,0.0,2015-02-06 01:40:59
20.0,20.39,0.0,2015-02-06 01:41:59
19.945,20.39,0.0,2015-02-06 01:43:00
19.89,20.5,0.0,2015-02-06 01:44:00
19.926666666666698,20.426666666666698,0.0,2015-02-06 01:45:00
19.89,20.5,0.0,2015-02-06 01:46:00
19.89,20.5,0.0,2015-02-06 01:46:59
19.89,20.5,0.0,2015-02-06 01:47:59
19.89,20.5,0.0,2015-02-06 01:49:00
19.89,20.5,0.0,2015-02-06 01:50:00
19.89,20.5,0.0,2015-02-06 01:51:00
19.89,20.5,0.0,2015-02-06 01:52:00
19.89,20.5,0.0,2015-02-06 01:53:00
19.89,20.5,0.0,2015-02-06 01:53:59
19.89,20.5,0.0,2015-02-06 01:54:59
19.745,20.5,0.0,2015-02-06 01:56:00
19.79,20.5,0.0,2015-02-06 01:57:00
19.84,20.55,0.0,2015-02-06 01:58:00
19.79,20.5,0.0,2015-02-06 01:59:00
19.745,20.5,0.0,2015-02-06 01:59:59
19.65,20.5,0.0,2015-02-06 02:00:59
19.7,20.5,0.0,2015-02-06 02:02:00
19.6,20.6,0.0,2015-02-06 02:03:00
19.745,20.5,0.0,2015-02-06 02:04:00
19.6,20.6,0.0,2015-02-06 02:05:00
19.65,20.5,0.0,2015-02-06 02:06:00
19.65,20.5,0.0,2015-02-06 02:06:59
19.65,20.55,0.0,2015-02-06 02:08:00
19.6,20.55,0.0,2015-02-06 02:09:00
19.6,20.5,0.0,2015-02-06 02:10:00
19.6,20.55,0.0,2015-02-06 02:10:59
19.6,20.6,0.0,2015-02-06 02:12:00
19.53,20.6,0.0,2015-02-06 02:12:59
19.445,20.6,0.0,2015-02-06 02:13:59
19.55,20.5,0.0,2015-02-06 02:15:00
19.6,20.5,0.0,2015-02-06 02:16:00
19.6,20.6,0.0,2015-02-06 02:17:00
19.5,20.6,0.0,2015-02-06 02:18:00
19.533333333333303,20.5666666666667,0.0,2015-02-06 02:19:00
19.5,20.5666666666667,0.0,2015-02-06 02:19:59
19.5,20.5666666666667,0.0,2015-02-06 02:21:00
19.5,20.6,0.0,2015-02-06 02:22:00
19.445,20.6,0.0,2015-02-06 02:23:00
19.5,20.6,0.0,2015-02-06 02:23:59
19.5,20.6,0.0,2015-02-06 02:25:00
19.34,20.6,0.0,2015-02-06 02:25:59
19.34,20.5,0.0,2015-02-06 02:26:59
19.5,20.6,0.0,2015-02-06 02:28:00
19.445,20.55,0.0,2015-02-06 02:29:00
19.39,20.55,0.0,2015-02-06 02:30:00
19.34,20.6,0.0,2015-02-06 02:31:00
19.39,20.5,0.0,2015-02-06 02:31:59
19.39,20.5,0.0,2015-02-06 02:32:59
19.29,20.55,0.0,2015-02-06 02:34:00
19.39,20.6,0.0,2015-02-06 02:35:00
19.295,20.6,0.0,2015-02-06 02:36:00
19.29,20.6,0.0,2015-02-06 02:37:00
19.29,20.6,0.0,2015-02-06 02:38:00
19.34,20.5,0.0,2015-02-06 02:38:59
19.29,20.5,0.0,2015-02-06 02:39:59
19.2266666666667,20.463333333333303,0.0,2015-02-06 02:41:00
19.39,20.5,0.0,2015-02-06 02:42:00
19.39,20.5,0.0,2015-02-06 02:43:00
19.245,20.5,0.0,2015-02-06 02:44:00
19.2,20.5,0.0,2015-02-06 02:44:59
19.29,20.39,0.0,2015-02-06 02:45:59
19.29,20.426666666666698,0.0,2015-02-06 02:47:00
19.29,20.5,0.0,2015-02-06 02:48:00
19.2,20.5,0.0,2015-02-06 02:49:00
19.15,20.5,0.0,2015-02-06 02:50:00
19.05,20.445,0.0,2015-02-06 02:51:00
19.1666666666667,20.39,0.0,2015-02-06 02:51:59
19.245,20.39,0.0,2015-02-06 02:53:00
19.2,20.39,0.0,2015-02-06 02:54:00
19.2,20.5,0.0,2015-02-06 02:55:00
19.2,20.5,0.0,2015-02-06 02:55:59
19.2,20.5,0.0,2015-02-06 02:57:00
19.2,20.5,0.0,2015-02-06 02:57:59
19.1666666666667,20.533333333333303,0.0,2015-02-06 02:58:59
19.175,20.525,0.0,2015-02-06 03:00:00
19.1,20.5,0.0,2015-02-06 03:01:00
19.1,20.5,0.0,2015-02-06 03:02:00
19.1,20.533333333333303,0.0,2015-02-06 03:03:00
19.1,20.5,0.0,2015-02-06 03:04:00
19.1,20.5,0.0,2015-02-06 03:04:59
19.1,20.5,0.0,2015-02-06 03:06:00
19.1,20.5,0.0,2015-02-06 03:07:00
19.1,20.5,0.0,2015-02-06 03:08:00
18.963333333333303,20.533333333333303,0.0,2015-02-06 03:08:59
19.075,20.525,0.0,2015-02-06 03:10:00
19.05,20.5,0.0,2015-02-06 03:10:59
19.1,20.5,0.0,2015-02-06 03:11:59
19.0,20.533333333333303,0.0,2015-02-06 03:13:00
19.0,20.55,0.0,2015-02-06 03:14:00
18.945,20.5,0.0,2015-02-06 03:15:00
19.0,20.55,0.0,2015-02-06 03:16:00
19.0,20.55,0.0,2015-02-06 03:16:59
19.0,20.5,0.0,2015-02-06 03:17:59
19.0,20.5,0.0,2015-02-06 03:19:00
18.963333333333303,20.6,0.0,2015-02-06 03:20:00
19.0,20.5,0.0,2015-02-06 03:21:00
18.963333333333303,20.533333333333303,0.0,2015-02-06 03:22:00
18.926666666666698,20.533333333333303,0.0,2015-02-06 03:23:00
18.945,20.6,0.0,2015-02-06 03:23:59
19.0,20.6,0.0,2015-02-06 03:24:59
19.0,20.5,0.0,2015-02-06 03:26:00
18.945,20.55,0.0,2015-02-06 03:27:00
18.945,20.55,0.0,2015-02-06 03:28:00
19.0,20.5,0.0,2015-02-06 03:29:00
19.0,20.6,0.0,2015-02-06 03:29:59
18.89,20.5,0.0,2015-02-06 03:30:59
19.0,20.55,0.0,2015-02-06 03:32:00
19.0,20.6,0.0,2015-02-06 03:33:00
19.0,20.55,0.0,2015-02-06 03:34:00
18.89,20.55,0.0,2015-02-06 03:35:00
18.945,20.5,0.0,2015-02-06 03:36:00
18.84,20.5,0.0,2015-02-06 03:36:59
18.89,20.5,0.0,2015-02-06 03:38:00
19.0,20.5,0.0,2015-02-06 03:39:00
19.0,20.5,0.0,2015-02-06 03:40:00
19.0,20.5,0.0,2015-02-06 03:40:59
19.0,20.5,0.0,2015-02-06 03:42:00
18.945,20.5,0.0,2015-02-06 03:42:59
18.945,20.445,0.0,2015-02-06 03:43:59
19.0,20.5,0.0,2015-02-06 03:45:00
18.895,20.5,0.0,2015-02-06 03:46:00
18.89,20.5,0.0,2015-02-06 03:47:00
19.0,20.5,0.0,2015-02-06 03:48:00
18.89,20.426666666666698,0.0,2015-02-06 03:49:00
18.823333333333302,20.39,0.0,2015-02-06 03:49:59
18.79,20.39,0.0,2015-02-06 03:51:00
18.926666666666698,20.39,0.0,2015-02-06 03:52:00
18.84,20.39,0.0,2015-02-06 03:53:00
18.7,20.39,0.0,2015-02-06 03:53:59
18.89,20.39,0.0,2015-02-06 03:55:00
18.926666666666698,20.39,0.0,2015-02-06 03:55:59
18.823333333333302,20.39,0.0,2015-02-06 03:56:59
18.79,20.39,0.0,2015-02-06 03:58:00
18.79,20.39,0.0,2015-02-06 03:59:00
18.79,20.445,0.0,2015-02-06 04:00:00
18.79,20.445,0.0,2015-02-06 04:01:00
18.79,20.5,0.0,2015-02-06 04:01:59
18.79,20.5,0.0,2015-02-06 04:02:59
18.79,20.5,0.0,2015-02-06 04:04:00
18.745,20.5,0.0,2015-02-06 04:05:00
18.745,20.5,0.0,2015-02-06 04:06:00
18.7,20.5,0.0,2015-02-06 04:07:00
18.79,20.5,0.0,2015-02-06 04:08:00
18.79,20.5,0.0,2015-02-06 04:08:59
18.7,20.5,0.0,2015-02-06 04:09:59
18.6666666666667,20.39,0.0,2015-02-06 04:11:00
18.76,20.39,0.0,2015-02-06 04:12:00
18.7675,20.39,0.0,2015-02-06 04:13:00
18.7225,20.39,0.0,2015-02-06 04:14:00
18.7,20.39,0.0,2015-02-06 04:14:59
18.7,20.39,0.0,2015-02-06 04:15:59
18.745,20.39,0.0,2015-02-06 04:17:00
18.7,20.39,0.0,2015-02-06 04:18:00
18.6,20.39,0.0,2015-02-06 04:19:00
18.745,20.39,0.0,2015-02-06 04:20:00
18.76,20.39,0.0,2015-02-06 04:21:00
18.745,20.39,0.0,2015-02-06 04:21:59
18.7,20.39,0.0,2015-02-06 04:23:00
18.7,20.39,0.0,2015-02-06 04:24:00
18.7,20.39,0.0,2015-02-06 04:25:00
18.745,20.5,0.0,2015-02-06 04:25:59
18.7,20.39,0.0,2015-02-06 04:27:00
18.7,20.445,0.0,2015-02-06 04:27:59
18.73,20.463333333333303,0.0,2015-02-06 04:28:59
18.7,20.5,0.0,2015-02-06 04:30:00
18.7,20.445,0.0,2015-02-06 04:31:00
18.6,20.39,0.0,2015-02-06 04:32:00
18.7,20.39,0.0,2015-02-06 04:33:00
18.7,20.39,0.0,2015-02-06 04:34:00
18.7,20.39,0.0,2015-02-06 04:34:59
18.7,20.445,0.0,2015-02-06 04:36:00
18.7,20.445,0.0,2015-02-06 04:37:00
18.7,20.5,0.0,2015-02-06 04:38:00
18.7,20.5,0.0,2015-02-06 04:38:59
18.7,20.445,0.0,2015-02-06 04:40:00
18.7,20.445,0.0,2015-02-06 04:40:59
18.7,20.463333333333303,0.0,2015-02-06 04:41:59
18.7,20.39,0.0,2015-02-06 04:43:00
18.7,20.5,0.0,2015-02-06 04:44:00
18.745,20.5,0.0,2015-02-06 04:45:00
18.6666666666667,20.463333333333303,0.0,2015-02-06 04:46:00
18.6,20.39,0.0,2015-02-06 04:46:59
18.6,20.39,0.0,2015-02-06 04:47:59
18.65,20.39,0.0,2015-02-06 04:49:00
18.7,20.39,0.0,2015-02-06 04:50:00
18.7,20.39,0.0,2015-02-06 04:51:00
18.7,20.39,0.0,2015-02-06 04:52:00
18.6,20.39,0.0,2015-02-06 04:53:00
18.7,20.39,0.0,2015-02-06 04:53:59
18.7,20.39,0.0,2015-02-06 04:54:59
18.7,20.39,0.0,2015-02-06 04:56:00
18.7,20.445,0.0,2015-02-06 04:57:00
18.7,20.39,0.0,2015-02-06 04:58:00
18.6666666666667,20.39,0.0,2015-02-06 04:59:00
18.7,20.39,0.0,2015-02-06 04:59:59
18.7,20.39,0.0,2015-02-06 05:00:59
18.7,20.39,0.0,2015-02-06 05:02:00
18.6,20.445,0.0,2015-02-06 05:03:00
18.7,20.39,0.0,2015-02-06 05:04:00
18.7,20.39,0.0,2015-02-06 05:05:00
18.7,20.39,0.0,2015-02-06 05:06:00
18.7,20.39,0.0,2015-02-06 05:06:59
18.65,20.39,0.0,2015-02-06 05:08:00
18.7,20.39,0.0,2015-02-06 05:09:00
18.7,20.39,0.0,2015-02-06 05:10:00
18.6666666666667,20.39,0.0,2015-02-06 05:10:59
18.6,20.39,0.0,2015-02-06 05:12:00
18.6,20.356666666666698,0.0,2015-02-06 05:12:59
18.65,20.29,0.0,2015-02-06 05:13:59
18.7,20.34,0.0,2015-02-06 05:15:00
18.7,20.34,0.0,2015-02-06 05:16:00
18.7,20.34,0.0,2015-02-06 05:17:00
18.7,20.39,0.0,2015-02-06 05:18:00
18.65,20.39,0.0,2015-02-06 05:19:00
18.65,20.34,0.0,2015-02-06 05:19:59
18.6666666666667,20.356666666666698,0.0,2015-02-06 05:21:00
18.7,20.39,0.0,2015-02-06 05:22:00
18.7,20.34,0.0,2015-02-06 05:23:00
18.7,20.39,0.0,2015-02-06 05:23:59
18.65,20.39,0.0,2015-02-06 05:25:00
18.7,20.39,0.0,2015-02-06 05:25:59
18.7,20.39,0.0,2015-02-06 05:26:59
18.7,20.39,0.0,2015-02-06 05:28:00
18.7,20.34,0.0,2015-02-06 05:29:00
18.7,20.39,0.0,2015-02-06 05:30:00
18.7,20.39,0.0,2015-02-06 05:31:00
18.6666666666667,20.356666666666698,0.0,2015-02-06 05:31:59
18.6,20.34,0.0,2015-02-06 05:32:59
18.745,20.29,0.0,2015-02-06 05:34:00
18.745,20.29,0.0,2015-02-06 05:35:00
18.745,20.29,0.0,2015-02-06 05:36:00
18.79,20.29,0.0,2015-02-06 05:37:00
18.7,20.29,0.0,2015-02-06 05:38:00
18.745,20.29,0.0,2015-02-06 05:38:59
18.79,20.29,0.0,2015-02-06 05:39:59
18.7675,20.29,0.0,2015-02-06 05:41:00
18.7,20.29,0.0,2015-02-06 05:42:00
18.7,20.29,0.0,2015-02-06 05:43:00
18.7,20.29,0.0,2015-02-06 05:44:00
18.695,20.245,0.0,2015-02-06 05:44:59
18.79,20.29,0.0,2015-02-06 05:45:59
18.79,20.29,0.0,2015-02-06 05:47:00
18.79,20.29,0.0,2015-02-06 05:48:00
18.79,20.29,0.0,2015-02-06 05:49:00
18.79,20.29,0.0,2015-02-06 05:50:00
18.745,20.29,0.0,2015-02-06 05:51:00
18.79,20.29,0.0,2015-02-06 05:51:59
18.84,20.29,0.0,2015-02-06 05:53:00
18.795,20.245,0.0,2015-02-06 05:54:00
18.76,20.29,0.0,2015-02-06 05:55:00
18.79,20.29,0.0,2015-02-06 05:55:59
18.79,20.29,0.0,2015-02-06 05:57:00
18.79,20.29,0.0,2015-02-06 05:57:59
18.745,20.29,0.0,2015-02-06 05:58:59
18.745,20.29,0.0,2015-02-06 06:00:00
18.79,20.29,0.0,2015-02-06 06:01:00
18.7,20.29,0.0,2015-02-06 06:02:00
18.745,20.245,0.0,2015-02-06 06:03:00
18.745,20.245,0.0,2015-02-06 06:04:00
18.745,20.245,0.0,2015-02-06 06:04:59
18.745,20.2,0.0,2015-02-06 06:06:00
18.84,20.245,0.0,2015-02-06 06:07:00
18.79,20.2,0.0,2015-02-06 06:08:00
18.79,20.29,0.0,2015-02-06 06:08:59
18.745,20.245,0.0,2015-02-06 06:10:00
18.79,20.29,0.0,2015-02-06 06:10:59
18.745,20.29,0.0,2015-02-06 06:11:59
18.84,20.29,0.0,2015-02-06 06:13:00
18.79,20.29,0.0,2015-02-06 06:14:00
18.7,20.29,0.0,2015-02-06 06:15:00
18.79,20.29,0.0,2015-02-06 06:16:00
18.73,20.29,0.0,2015-02-06 06:16:59
18.7,20.2,0.0,2015-02-06 06:17:59
18.73,20.23,0.0,2015-02-06 06:19:00
18.745,20.29,0.0,2015-02-06 06:20:00
18.6,20.29,0.0,2015-02-06 06:21:00
18.7,20.29,0.0,2015-02-06 06:22:00
18.7,20.2,0.0,2015-02-06 06:23:00
18.7,20.29,0.0,2015-02-06 06:23:59
18.7,20.29,0.0,2015-02-06 06:24:59
18.675,20.29,0.0,2015-02-06 06:26:00
18.6333333333333,20.26,0.0,2015-02-06 06:27:00
18.65,20.245,0.0,2015-02-06 06:28:00
18.7,20.29,0.0,2015-02-06 06:29:00
18.7,20.29,0.0,2015-02-06 06:29:59
18.6,20.29,0.0,2015-02-06 06:30:59
18.7,20.29,0.0,2015-02-06 06:32:00
18.7,20.29,0.0,2015-02-06 06:33:00
18.6,20.29,0.0,2015-02-06 06:34:00
18.65,20.29,0.0,2015-02-06 06:35:00
18.7,20.29,0.0,2015-02-06 06:36:00
18.7,20.29,0.0,2015-02-06 06:36:59
18.65,20.29,0.0,2015-02-06 06:38:00
18.6,20.29,0.0,2015-02-06 06:39:00
18.5666666666667,20.323333333333302,0.0,2015-02-06 06:40:00
18.6,20.39,0.0,2015-02-06 06:40:59
18.6,20.39,0.0,2015-02-06 06:42:00
18.6,20.39,0.0,2015-02-06 06:42:59
18.6,20.39,0.0,2015-02-06 06:43:59
18.6,20.39,0.0,2015-02-06 06:45:00
18.5,20.39,0.0,2015-02-06 06:46:00
18.6,20.39,0.0,2015-02-06 06:47:00
18.6,20.29,0.0,2015-02-06 06:48:00
18.39,20.29,0.0,2015-02-06 06:49:00
18.6,20.245,0.0,2015-02-06 06:49:59
18.7,20.29,0.0,2015-02-06 06:51:00
18.65,20.29,0.0,2015-02-06 06:52:00
18.6,20.2,0.0,2015-02-06 06:53:00
18.6,20.2,0.0,2015-02-06 06:53:59
18.6,20.2,0.0,2015-02-06 06:55:00
18.6,20.2,0.0,2015-02-06 06:55:59
18.6,20.2,0.0,2015-02-06 06:56:59
18.6,20.1,0.0,2015-02-06 06:58:00
18.6,20.2,0.0,2015-02-06 06:59:00
18.6,20.2,0.0,2015-02-06 07:00:00
18.6,20.2,0.0,2015-02-06 07:01:00
18.6,20.2,0.0,2015-02-06 07:01:59
18.6,20.2,0.0,2015-02-06 07:02:59
18.6,20.2,0.0,2015-02-06 07:04:00
18.6,20.2,0.0,2015-02-06 07:05:00
18.6,20.2,0.0,2015-02-06 07:06:00
18.6,20.2,0.0,2015-02-06 07:07:00
18.6,20.2,0.0,2015-02-06 07:08:00
18.6,20.2,0.0,2015-02-06 07:08:59
18.6,20.2,0.0,2015-02-06 07:09:59
18.6,20.2,0.0,2015-02-06 07:11:00
18.6,20.2,0.0,2015-02-06 07:12:00
18.5666666666667,20.2,0.0,2015-02-06 07:13:00
18.6,20.2,0.0,2015-02-06 07:14:00
18.6,20.2,0.0,2015-02-06 07:14:59
18.6,20.245,0.0,2015-02-06 07:15:59
18.6,20.29,0.0,2015-02-06 07:17:00
18.5,20.29,0.0,2015-02-06 07:18:00
18.5,20.29,0.0,2015-02-06 07:19:00
18.5666666666667,20.29,0.0,2015-02-06 07:20:00
18.5,20.29,0.0,2015-02-06 07:21:00
18.5,20.29,0.0,2015-02-06 07:21:59
18.5,20.29,0.0,2015-02-06 07:23:00
18.55,20.29,0.0,2015-02-06 07:24:00
18.5,20.29,0.0,2015-02-06 07:25:00
18.5,20.29,0.0,2015-02-06 07:25:59
18.5,20.29,0.0,2015-02-06 07:27:00
18.5,20.245,0.0,2015-02-06 07:27:59
18.55,20.245,0.0,2015-02-06 07:28:59
18.5,20.2,0.0,2015-02-06 07:30:00
18.5,20.2,0.0,2015-02-06 07:31:00
18.5,20.2,0.0,2015-02-06 07:32:00
18.5,20.2,0.0,2015-02-06 07:33:00
18.55,20.245,0.0,2015-02-06 07:34:00
18.55,20.245,0.0,2015-02-06 07:34:59
18.5,20.2,0.0,2015-02-06 07:36:00
18.5,20.2,0.0,2015-02-06 07:37:00
18.6,20.2,0.0,2015-02-06 07:38:00
18.6,20.2,0.0,2015-02-06 07:38:59
18.6,20.2,260.33333333333303,2015-02-06 07:40:00
18.6,20.2,401.333333333333,2015-02-06 07:40:59
18.6,20.175,433.0,2015-02-06 07:41:59
18.675,20.175,422.5,2015-02-06 07:43:00
18.7,20.2,419.0,2015-02-06 07:44:00
18.7,20.175,419.0,2015-02-06 07:45:00
18.745,20.1,419.0,2015-02-06 07:46:00
18.7,20.15,419.0,2015-02-06 07:46:59
18.7,20.1333333333333,409.0,2015-02-06 07:47:59
18.7225,20.175,411.0,2015-02-06 07:49:00
18.865,20.125,411.0,2015-02-06 07:50:00
18.89,20.15,411.0,2015-02-06 07:51:00
18.89,20.2,411.0,2015-02-06 07:52:00
19.05,20.2,411.0,2015-02-06 07:53:00
19.05,20.2225,407.5,2015-02-06 07:53:59
19.2175,20.2675,400.0,2015-02-06 07:54:59
19.2225,20.29,400.0,2015-02-06 07:56:00
19.245,20.315,413.0,2015-02-06 07:57:00
19.22,20.39,412.2,2015-02-06 07:58:00
19.26,20.39,409.0,2015-02-06 07:59:00
19.29,20.4175,411.0,2015-02-06 07:59:59
19.163333333333302,20.426666666666698,413.0,2015-02-06 08:00:59
19.0975,20.4725,411.0,2015-02-06 08:02:00
19.315,20.525,411.0,2015-02-06 08:03:00
19.2425,20.5,405.0,2015-02-06 08:04:00
19.2,20.5666666666667,409.0,2015-02-06 08:05:00
19.4175,20.625,405.0,2015-02-06 08:06:00
19.4725,20.65,408.5,2015-02-06 08:06:59
19.5,20.7,418.333333333333,2015-02-06 08:08:00
19.5,20.7,419.0,2015-02-06 08:09:00
19.575,20.7,419.0,2015-02-06 08:10:00
19.6,20.7225,419.0,2015-02-06 08:10:59
19.533333333333303,20.7,419.0,2015-02-06 08:12:00
19.4725,20.79,419.0,2015-02-06 08:12:59
19.5,20.79,419.0,2015-02-06 08:13:59
19.533333333333303,20.79,419.0,2015-02-06 08:15:00
19.525,20.79,419.0,2015-02-06 08:16:00
19.625,20.815,419.0,2015-02-06 08:17:00
19.6333333333333,20.79,419.0,2015-02-06 08:18:00
19.65,20.84,419.0,2015-02-06 08:19:00
19.72,20.89,419.0,2015-02-06 08:19:59
19.65,20.865,419.0,2015-02-06 08:21:00
19.6,20.89,426.0,2015-02-06 08:22:00
19.6333333333333,20.89,423.666666666667,2015-02-06 08:23:00
19.7,20.89,426.0,2015-02-06 08:23:59
19.65,20.89,422.5,2015-02-06 08:25:00
19.7,20.89,426.0,2015-02-06 08:25:59
19.625,20.89,419.0,2015-02-06 08:26:59
19.6333333333333,20.89,428.333333333333,2015-02-06 08:28:00
19.675,20.865,429.5,2015-02-06 08:29:00
19.7425,20.865,429.5,2015-02-06 08:30:00
19.6666666666667,20.823333333333302,433.0,2015-02-06 08:31:00
19.695,20.84,433.0,2015-02-06 08:31:59
19.7225,20.89,433.0,2015-02-06 08:32:59
19.7225,20.865,433.0,2015-02-06 08:34:00
19.76,20.856666666666698,433.0,2015-02-06 08:35:00
19.7675,20.865,433.0,2015-02-06 08:36:00
19.745,20.84,433.0,2015-02-06 08:37:00
19.745,20.84,433.0,2015-02-06 08:38:00
19.745,20.84,433.0,2015-02-06 08:38:59
19.79,20.89,433.0,2015-02-06 08:39:59
19.7675,20.865,433.0,2015-02-06 08:41:00
19.7675,20.865,433.0,2015-02-06 08:42:00
19.7675,20.865,433.0,2015-02-06 08:43:00
19.79,20.89,433.0,2015-02-06 08:44:00
19.7675,20.865,433.0,2015-02-06 08:44:59
19.76,20.856666666666698,433.0,2015-02-06 08:45:59
19.7675,20.84,433.0,2015-02-06 08:47:00
19.7675,20.865,433.0,2015-02-06 08:48:00
19.79,20.89,433.0,2015-02-06 08:49:00
19.79,20.89,433.0,2015-02-06 08:50:00
19.7675,20.865,433.0,2015-02-06 08:51:00
19.745,20.84,433.0,2015-02-06 08:51:59
19.7675,20.865,433.0,2015-02-06 08:53:00
19.79,20.89,433.0,2015-02-06 08:54:00
19.7675,20.865,433.0,2015-02-06 08:55:00
19.73,20.823333333333302,433.0,2015-02-06 08:55:59
19.7933333333333,20.856666666666698,433.0,2015-02-06 08:57:00
19.79,20.89,433.0,2015-02-06 08:57:59
19.79,20.9175,433.0,2015-02-06 08:58:59
19.79,20.926666666666698,433.0,2015-02-06 09:00:00
19.79,20.9175,433.0,2015-02-06 09:01:00
19.79,20.963333333333303,433.0,2015-02-06 09:02:00
19.79,20.89,436.5,2015-02-06 09:03:00
19.815,20.89,426.0,2015-02-06 09:04:00
19.79,20.89,433.0,2015-02-06 09:04:59
19.926666666666698,20.89,433.0,2015-02-06 09:06:00
20.1333333333333,20.89,442.333333333333,2015-02-06 09:07:00
20.354,20.89,435.8,2015-02-06 09:08:00
20.4725,20.89,447.0,2015-02-06 09:08:59
20.39,20.926666666666698,442.333333333333,2015-02-06 09:10:00
20.5,20.945,443.5,2015-02-06 09:10:59
20.445,20.945,447.0,2015-02-06 09:11:59
20.55,20.945,447.0,2015-02-06 09:13:00
20.6975,20.945,447.0,2015-02-06 09:14:00
20.7675,20.9725,438.0,2015-02-06 09:15:00
20.79,21.0,441.0,2015-02-06 09:16:00
20.815,21.0,438.0,2015-02-06 09:16:59
20.865,21.0,438.0,2015-02-06 09:17:59
20.79,21.0,438.0,2015-02-06 09:19:00
20.79,21.0,440.0,2015-02-06 09:20:00
20.815,21.0,437.25,2015-02-06 09:21:00
20.865,21.0,438.0,2015-02-06 09:22:00
20.945,21.025,440.25,2015-02-06 09:23:00
21.0,21.05,436.5,2015-02-06 09:23:59
21.05,21.05,441.0,2015-02-06 09:24:59
21.15,21.1,436.5,2015-02-06 09:26:00
21.245,21.1,444.0,2015-02-06 09:27:00
21.29,21.1,444.0,2015-02-06 09:28:00
21.2225,21.1,444.0,2015-02-06 09:29:00
21.2675,21.1,444.0,2015-02-06 09:29:59
21.2,21.1,444.0,2015-02-06 09:30:59
21.2,21.1,448.0,2015-02-06 09:32:00
21.2,21.1,444.0,2015-02-06 09:33:00
21.1,21.1,454.75,2015-02-06 09:34:00
21.05,21.1,454.75,2015-02-06 09:35:00
21.1,21.1,460.0,2015-02-06 09:36:00
21.075,21.175,449.5,2015-02-06 09:36:59
21.05,21.15,449.5,2015-02-06 09:38:00
21.075,21.2,454.75,2015-02-06 09:39:00
21.0666666666667,21.2,449.333333333333,2015-02-06 09:40:00
21.075,21.175,460.0,2015-02-06 09:40:59
20.9975,21.2,456.0,2015-02-06 09:42:00
21.0,21.2,460.0,2015-02-06 09:42:59
21.025,21.2225,449.5,2015-02-06 09:43:59
