Temperature,Humidity,Temperature
22.2,27.0,22.2
22.2,27.0,22.2
22.2,26.963333333333306,22.2
22.2,26.84,22.2
22.26,26.856666666666694,22.26
22.29,26.865,22.29
22.315,26.865,22.315
22.39,26.79,22.39
22.39,26.9725,22.39
22.426666666666694,27.0,22.426666666666694
22.4725,26.89,22.4725
22.533333333333307,26.823333333333306,22.533333333333307
22.575,26.84,22.575
22.6,26.79,22.6
22.6,26.815,22.6
22.6,26.856666666666694,22.6
22.675,26.89,22.675
22.6666666666667,26.963333333333306,22.6666666666667
22.7,27.075,22.7
22.7225,26.7475,22.7225
22.7,26.89,22.7
22.7,26.89,22.7
22.7,26.9175,22.7
22.7,26.89,22.7
22.7,26.89,22.7
22.7,26.89,22.7
22.675,26.865,22.675
22.7,26.815,22.7
22.7,26.7,22.7
22.7,26.7,22.7
22.7,26.6666666666667,22.7
22.675,26.575,22.675
22.65,26.55,22.65
22.6666666666667,26.5666666666667,22.6666666666667
22.65,26.55,22.65
22.625,26.4975,22.625
22.6,26.39,22.6
22.625,26.4975,22.625
22.625,26.525,22.625
22.6,26.5,22.6
22.6,26.5,22.6
22.6,26.5,22.6
22.6333333333333,26.46,22.6333333333333
22.65,26.495,22.65
22.675,26.525,22.675
22.7225,26.4725,22.7225
22.76,26.39,22.76
22.856666666666694,26.323333333333306,22.856666666666694
22.89,26.245,22.89
22.89,26.2,22.89
22.89,26.1,22.89
22.89,26.175,22.89
22.89,26.1333333333333,22.89
22.89,26.1,22.89
22.89,26.0,22.89
22.89,25.945,22.89
22.84,25.9175,22.84
22.823333333333306,25.856666666666694,22.823333333333306
22.79,25.865,22.79
22.79,25.823333333333306,22.79
22.79,25.9725,22.79
22.745,26.0,22.745
22.7,26.0,22.7
22.7,26.075,22.7
22.6666666666667,26.0666666666667,22.6666666666667
22.6,26.05,22.6
22.6,26.1,22.6
22.5666666666667,26.1,22.5666666666667
22.525,26.1,22.525
22.5,26.1,22.5
22.5,26.1,22.5
22.4175,26.05,22.4175
22.39,26.1,22.39
22.39,26.1,22.39
22.39,26.1,22.39
22.39,26.1,22.39
22.39,26.1,22.39
22.34,26.1,22.34
22.323333333333306,26.1,22.323333333333306
22.29,26.1,22.29
22.29,26.1,22.29
22.29,26.1,22.29
22.29,26.1666666666667,22.29
22.29,26.15,22.29
22.29,26.1,22.29
22.2675,26.1725,22.2675
22.29,26.29,22.29
22.29,26.26,22.29
22.29,26.2,22.29
22.29,26.2,22.29
22.29,26.2,22.29
22.29,26.175,22.29
22.315,26.1,22.315
22.29,26.1,22.29
22.34,26.1,22.34
22.315,26.1,22.315
22.29,26.1,22.29
22.29,26.1,22.29
22.29,26.1,22.29
22.29,26.1,22.29
22.29,26.1,22.29
22.29,26.1,22.29
22.29,26.025,22.29
22.29,26.0,22.29
22.29,26.0,22.29
22.29,26.0,22.29
22.29,26.0,22.29
22.29,26.0,22.29
22.29,25.945,22.29
22.29,25.945,22.29
22.29,25.963333333333306,22.29
22.2675,25.89,22.2675
22.2675,25.89,22.2675
22.2675,25.9175,22.2675
22.29,25.926666666666694,22.29
22.245,25.89,22.245
22.29,25.89,22.29
22.2675,25.89,22.2675
22.2675,25.865,22.2675
22.29,25.89,22.29
22.23,25.823333333333306,22.23
22.2225,25.8925,22.2225
22.2,25.96,22.2
22.2225,25.99,22.2225
22.2,26.1225,22.2
22.2,26.05,22.2
22.2,26.213,22.2
22.2,26.376,22.2
22.2,26.6,22.2
22.2,26.6666666666667,22.2
22.2,26.745,22.2
22.2,26.823333333333306,22.2
22.2,26.945,22.2
22.2,27.0,22.2
22.2,26.9175,22.2
22.2,26.9175,22.2
22.2,27.1,22.2
22.245,27.125,22.245
22.2,27.196666666666694,22.2
22.2,27.4175,22.2
22.2,27.5,22.2
22.2675,27.4225,22.2675
22.2,26.8975,22.2
22.23,27.73,22.23
22.2,27.745,22.2
22.2675,28.025,22.2675
22.2,28.0,22.2
22.2,28.1,22.2
22.245,28.2225,22.245
22.2225,28.2225,22.2225
22.2225,28.3675,22.2225
22.29,28.39,22.29
22.245,28.245,22.245
22.29,28.39,22.29
22.29,28.5,22.29
22.29,28.426666666666694,22.29
22.315,28.39,22.315
22.323333333333306,28.39,22.323333333333306
22.29,28.356666666666694,22.29
22.29,28.34,22.29
22.34,28.39,22.34
22.39,28.2,22.39
22.39,28.2,22.39
22.39,28.2933333333333,22.39
22.39,28.39,22.39
22.39,28.2925,22.39
22.426666666666694,28.2,22.426666666666694
22.445,28.245,22.445
22.5,28.365,22.5
22.463333333333306,28.3266666666667,22.463333333333306
22.5,28.3175,22.5
22.55,28.3175,22.55
22.5,28.34,22.5
22.525,28.39,22.525
22.5,28.39,22.5
22.5,28.033333333333307,22.5
22.525,28.025,22.525
22.575,28.22,22.575
22.6,28.2,22.6
22.6,28.245,22.6
22.5,28.29,22.5
22.6,28.315,22.6
22.55,28.2675,22.55
22.6,28.29,22.6
22.6,28.245,22.6
22.6,28.2,22.6
22.6,28.39,22.6
22.6,28.39,22.6
22.6,28.34,22.6
22.6,28.1725,22.6
22.6,28.1475,22.6
22.6,28.23,22.6
22.6,28.1333333333333,22.6
22.575,28.0,22.575
22.6,28.0,22.6
22.55,27.82,22.55
22.525,27.815,22.525
22.5,27.815,22.5
22.5,27.745,22.5
22.525,27.7,22.525
22.55,27.7,22.55
22.5,27.6,22.5
22.5,27.7,22.5
22.5,27.6,22.5
22.5,27.33,22.5
22.55,27.445,22.55
22.5,27.4725,22.5
22.5,27.39,22.5
22.5,27.34,22.5
22.5,27.29,22.5
22.5,27.315,22.5
22.5,27.29,22.5
22.5,27.2225,22.5
22.5,27.2225,22.5
22.5,27.2,22.5
22.5,27.15,22.5
22.5,27.2225,22.5
22.4725,27.1975,22.4725
22.5,27.1666666666667,22.5
22.5,27.125,22.5
22.5,27.15,22.5
22.5,27.125,22.5
22.5,27.0666666666667,22.5
22.5,27.1,22.5
22.5,27.1,22.5
22.5,27.1,22.5
22.5,27.025,22.5
22.5,27.0,22.5
22.5,27.0,22.5
22.5,26.9725,22.5
22.5,26.733333333333306,22.5
22.5,26.925,22.5
22.5,26.9725,22.5
22.5,27.05,22.5
22.445,26.9,22.445
22.4175,26.82,22.4175
22.39,26.696666666666694,22.39
22.39,26.963333333333306,22.39
22.39,27.0225,22.39
22.39,26.823333333333306,22.39
22.39,26.84,22.39
22.39,26.745,22.39
22.39,26.79,22.39
22.356666666666694,26.73,22.356666666666694
22.39,26.5725,22.39
22.39,26.675,22.39
22.39,26.695,22.39
22.39,26.745,22.39
22.39,26.79,22.39
22.4175,26.65,22.4175
22.4725,26.745,22.4725
22.445,26.695,22.445
22.445,26.745,22.445
22.426666666666694,26.696666666666694,22.426666666666694
22.39,26.79,22.39
22.426666666666694,26.73,22.426666666666694
22.39,26.5475,22.39
22.39,26.4175,22.39
22.39,26.533333333333307,22.39
22.39,26.456,22.39
22.39,26.26,22.39
22.39,26.426666666666694,22.39
22.39,26.4175,22.39
22.39,26.34,22.39
22.39,26.323333333333306,22.39
22.39,26.463333333333306,22.39
22.39,26.015,22.39
22.39,26.045,22.39
22.39,26.29,22.39
22.39,26.2675,22.39
22.39,26.29,22.39
22.39,26.323333333333306,22.39
22.356666666666694,26.323333333333306,22.356666666666694
22.39,26.34,22.39
22.365,26.29,22.365
22.323333333333306,26.39,22.323333333333306
22.34,26.39,22.34
22.34,26.39,22.34
22.323333333333306,26.463333333333306,22.323333333333306
22.365,26.4725,22.365
22.315,26.3425,22.315
22.34,26.145,22.34
22.29,26.1425,22.29
22.29,25.7,22.29
22.29,26.22,22.29
22.29,26.2425,22.29
22.29,26.125,22.29
22.315,26.2,22.315
22.29,26.175,22.29
22.29,26.1,22.29
22.29,25.995,22.29
22.2675,25.8925,22.2675
22.29,25.89,22.29
22.29,25.89,22.29
22.29,25.856666666666694,22.29
22.245,25.7225,22.245
22.23,25.6666666666667,22.23
22.29,25.6,22.29
22.245,25.55,22.245
22.2675,25.575,22.2675
22.29,25.5666666666667,22.29
22.2675,25.4975,22.2675
22.245,25.55,22.245
22.29,25.5,22.29
22.29,25.5,22.29
22.29,25.445,22.29
22.29,25.2,22.29
22.29,25.23,22.29
22.245,25.15,22.245
22.29,25.2675,22.29
22.29,25.2,22.29
22.29,25.2,22.29
22.29,25.15,22.29
22.29,25.03,22.29
22.2225,24.865,22.2225
22.26,24.8266666666667,22.26
22.245,24.89,22.245
22.245,24.89,22.245
22.2225,24.84,22.2225
22.2,24.7,22.2
22.2,24.7,22.2
22.2,24.7,22.2
22.2,24.7,22.2
22.2,24.65,22.2
22.2,24.5666666666667,22.2
22.2,24.55,22.2
22.2,24.334,22.2
22.2,24.34,22.2
22.2,24.395,22.2
22.2,24.34,22.2
22.2,24.356666666666694,22.2
22.175,24.39,22.175
22.175,24.365,22.175
22.2,24.365,22.2
22.1333333333333,24.29,22.1333333333333
22.15,24.2225,22.15
22.1333333333333,24.2,22.1333333333333
22.1,24.2675,22.1
22.1,24.245,22.1
22.1,24.29,22.1
22.125,24.2675,22.125
22.1333333333333,24.26,22.1333333333333
22.125,24.15,22.125
22.1,24.0725,22.1
22.1,23.996666666666695,22.1
22.1,24.12,22.1
22.0666666666667,23.926666666666694,22.0666666666667
22.025,23.945,22.025
22.0,23.926666666666694,22.0
22.0,23.89,22.0
22.0,23.89,22.0
22.025,23.9175,22.025
22.0,23.89,22.0
22.075,23.9725,22.075
22.025,24.0475,22.025
22.0,24.1,22.0
22.0,24.1,22.0
22.0,24.1,22.0
21.945,23.795,21.945
21.89,23.856666666666694,21.89
21.89,23.84,21.89
21.84,23.745,21.84
21.84,23.745,21.84
21.79,23.7,21.79
21.79,23.745,21.79
21.79,23.7,21.79
21.745,23.55,21.745
21.7,23.7,21.7
21.7,23.6666666666667,21.7
21.7,23.6666666666667,21.7
21.7,23.39,21.7
21.7,23.55,21.7
21.6,23.6,21.6
21.7,23.6,21.7
21.6,23.393333333333306,21.6
21.6,23.55,21.6
21.6,23.5,21.6
21.55,23.5,21.55
21.55,23.445,21.55
21.5666666666667,23.5,21.5666666666667
21.55,23.5,21.55
21.5,23.35,21.5
21.5,23.26,21.5
21.5,23.245,21.5
21.5,23.23,21.5
21.5,23.05,21.5
21.39,23.05,21.39
21.39,22.945,21.39
21.39,22.79,21.39
21.39,22.695,21.39
21.34,22.55,21.34
21.29,22.6,21.29
21.323333333333302,22.533333333333307,21.323333333333302
21.34,22.395,21.34
21.34,22.395,21.34
21.29,21.945,21.29
21.29,21.85,21.29
21.245,21.745,21.245
21.2,21.745,21.2
21.2,21.995,21.2
21.245,22.1,21.245
21.29,22.1,21.29
21.29,21.8633333333333,21.29
21.29,21.5,21.29
21.29,21.34,21.29
21.2,21.1666666666667,21.2
21.2,21.5666666666667,21.2
21.2,21.6,21.2
21.2,21.55,21.2
21.2,21.445,21.2
21.2,21.195,21.2
21.2,21.2,21.2
21.2,21.356666666666698,21.2
21.2,21.0666666666667,21.2
21.2,21.23,21.2
21.2,21.2,21.2
21.2,21.2,21.2
21.29,21.1,21.29
21.29,21.1,21.29
21.29,20.89,21.29
21.29,20.65,21.29
21.29,20.89,21.29
21.29,20.7475,21.29
21.29,20.795,21.29
21.29,20.65,21.29
21.245,20.79,21.245
21.2,20.495,21.2
21.2,20.393333333333302,21.2
21.2,20.3225,21.2
21.2,20.1225,21.2
21.2,20.2266666666667,21.2
21.2,20.0,21.2
21.1,20.2,21.1
21.1,20.1,21.1
21.1,20.195,21.1
21.1,20.245,21.1
21.15,20.245,21.15
21.1,20.033333333333303,21.1
21.15,20.0,21.15
21.15,20.0,21.15
21.2,19.963333333333303,21.2
21.2,19.995,21.2
21.2,19.895,21.2
21.2,20.0,21.2
21.2,19.963333333333303,21.2
21.2,19.895,21.2
21.2,19.945,21.2
21.2,19.84,21.2
21.2,19.79,21.2
21.15,19.65,21.15
21.1,19.795,21.1
21.1,19.79,21.1
21.1,19.79,21.1
21.1,19.79,21.1
21.175,19.79,21.175
21.2,19.63,21.2
21.1,19.29,21.1
21.1,19.39,21.1
21.1,19.65,21.1
21.075,19.65,21.075
21.05,19.6,21.05
21.1,19.7,21.1
21.15,19.55,21.15
21.15,19.445,21.15
21.2,19.6,21.2
21.175,19.4425,21.175
21.1666666666667,19.49666666666669,21.1666666666667
21.15,19.55,21.15
21.1,19.5,21.1
21.2,19.39,21.2
21.2,19.34,21.2
21.15,19.395,21.15
21.1666666666667,19.5,21.1666666666667
21.1,19.5,21.1
21.2,19.445,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.445,21.2
21.2,19.29,21.2
21.2,19.39,21.2
21.2,19.245,21.2
21.2,19.34,21.2
21.2,19.29,21.2
21.2,19.29,21.2
21.2,19.29,21.2
21.2,19.29,21.2
21.2,19.29,21.2
21.2,19.315,21.2
21.2,19.34,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.34,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.15,19.39,21.15
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.356666666666698,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.39,21.2
21.2,19.445,21.2
21.2,19.39,21.2
21.2,19.445,21.2
21.15,19.5,21.15
21.1666666666667,19.5,21.1666666666667
21.1,19.5,21.1
21.1,19.5,21.1
21.1,19.5,21.1
21.1,19.6,21.1
21.033333333333303,19.533333333333303,21.033333333333303
21.0,19.6,21.0
21.0,19.6,21.0
21.0,19.6,21.0
21.0,19.6,21.0
21.0,19.7,21.0
21.0,19.7,21.0
21.0,19.7,21.0
21.0,19.76,21.0
21.0,19.79,21.0
21.0,19.79,21.0
21.0,19.79,21.0
21.0,19.79,21.0
20.9725,19.79,20.9725
21.0,19.79,21.0
20.963333333333303,19.79,20.963333333333303
21.0,19.79,21.0
20.89,19.79,20.89
20.963333333333303,19.79,20.963333333333303
21.0,19.79,21.0
20.89,19.89,20.89
20.89,19.84,20.89
20.89,19.89,20.89
20.89,19.89,20.89
20.89,19.89,20.89
20.89,19.926666666666698,20.89
20.89,19.945,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.89,20.0,20.89
20.79,20.0,20.79
20.89,20.0,20.89
20.89,20.1,20.89
20.89,20.1,20.89
20.89,20.1,20.89
20.89,20.1,20.89
20.89,20.1,20.89
20.89,20.1,20.89
20.89,20.15,20.89
20.79,20.05,20.79
20.89,20.2,20.89
20.79,20.1,20.79
20.79,20.1,20.79
20.79,20.15,20.79
20.79,20.2,20.79
20.79,20.2,20.79
20.79,20.2,20.79
20.79,20.2,20.79
20.79,20.245,20.79
20.79,20.29,20.79
20.745,20.29,20.745
20.79,20.29,20.79
20.745,20.34,20.745
20.7,20.39,20.7
20.745,20.39,20.745
20.7,20.39,20.7
20.7,20.39,20.7
20.7,20.39,20.7
20.7,20.445,20.7
20.7,20.445,20.7
20.7,20.5,20.7
20.7,20.5,20.7
20.7,20.55,20.7
20.7,20.6,20.7
20.7,20.6,20.7
20.7,20.6,20.7
20.7,20.6,20.7
20.7,20.6,20.7
20.7,20.6,20.7
20.6333333333333,20.6333333333333,20.6333333333333
20.7,20.7,20.7
20.65,20.65,20.65
20.6,20.6,20.6
20.65,20.65,20.65
20.6,20.6,20.6
20.6,20.7,20.6
20.6,20.7,20.6
20.6,20.7,20.6
20.6,20.7,20.6
20.6,20.745,20.6
20.6,20.745,20.6
20.6,20.79,20.6
20.55,20.79,20.55
20.6,20.79,20.6
20.6,20.79,20.6
20.6,20.79,20.6
20.6,20.84,20.6
20.6,20.89,20.6
20.55,20.89,20.55
20.6,20.84,20.6
20.55,20.89,20.55
20.6,20.89,20.6
20.6,20.89,20.6
20.6,20.89,20.6
20.575,20.9175,20.575
20.6,20.89,20.6
20.5,20.945,20.5
20.5,21.0,20.5
20.55,21.0,20.55
20.6,21.0,20.6
20.55,21.0,20.55
20.55,21.0,20.55
20.5,21.0,20.5
20.6,21.0,20.6
20.5666666666667,21.033333333333303,20.5666666666667
20.55,21.05,20.55
20.5,21.1,20.5
20.55,21.1,20.55
20.6,21.1,20.6
20.5,21.1,20.5
20.55,21.1,20.55
20.55,21.1,20.55
20.5,21.1,20.5
20.5,21.1,20.5
20.5,21.1,20.5
20.55,21.1,20.55
20.5,21.1,20.5
20.5,21.1,20.5
20.533333333333303,21.2,20.533333333333303
20.5,21.2,20.5
20.5,21.2,20.5
20.5,21.2,20.5
20.5,21.2,20.5
20.5,21.2,20.5
20.5,21.245,20.5
20.5,21.2,20.5
20.5,21.2,20.5
20.5,21.245,20.5
20.5,21.29,20.5
20.5,21.26,20.5
20.5,21.2675,20.5
20.5,21.29,20.5
20.5,21.29,20.5
20.5,21.29,20.5
20.5,21.29,20.5
20.5,21.29,20.5
20.5,21.29,20.5
20.5,21.29,20.5
20.445,21.29,20.445
20.5,21.29,20.5
20.5,21.29,20.5
20.39,21.29,20.39
20.445,21.29,20.445
20.39,21.29,20.39
20.426666666666698,21.29,20.426666666666698
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.39,21.29,20.39
20.356666666666698,21.29,20.356666666666698
20.356666666666698,21.29,20.356666666666698
20.39,21.29,20.39
20.29,21.29,20.29
20.39,21.29,20.39
20.34,21.29,20.34
20.29,21.29,20.29
20.29,21.29,20.29
20.29,21.29,20.29
20.323333333333302,21.29,20.323333333333302
20.29,21.29,20.29
20.323333333333302,21.29,20.323333333333302
20.29,21.29,20.29
20.29,21.29,20.29
20.29,21.29,20.29
20.29,21.29,20.29
20.29,21.29,20.29
20.29,21.29,20.29
20.29,21.29,20.29
20.245,21.245,20.245
20.29,21.29,20.29
20.29,21.29,20.29
20.29,21.29,20.29
20.29,21.29,20.29
20.2225,21.2225,20.2225
20.2,21.2,20.2
20.2,21.2,20.2
20.2,21.2,20.2
20.2,21.29,20.2
20.2,21.2,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.2,21.29,20.2
20.1666666666667,21.23,20.1666666666667
20.15,21.245,20.15
20.2,21.29,20.2
20.15,21.245,20.15
20.15,21.29,20.15
20.2,21.2,20.2
20.15,21.2,20.15
20.2,21.2,20.2
20.15,21.2,20.15
20.1,21.2,20.1
20.2,21.2,20.2
20.1,21.2,20.1
20.1,21.2,20.1
20.1,21.2,20.1
20.1,21.0,20.1
20.1,21.1,20.1
20.1,21.1,20.1
20.1,21.1,20.1
20.1,21.1,20.1
20.1,21.0666666666667,20.1
20.1,21.0666666666667,20.1
20.1,21.0,20.1
20.1,21.0,20.1
20.1,21.0,20.1
20.1,21.0,20.1
20.1,21.0,20.1
20.1666666666667,21.0,20.1666666666667
20.2,21.0,20.2
20.2,20.963333333333303,20.2
20.2,20.89,20.2
20.2,20.856666666666698,20.2
20.2,20.89,20.2
20.2,20.79,20.2
20.2,20.79,20.2
20.2,20.745,20.2
20.245,20.84,20.245
20.245,20.84,20.245
20.29,20.89,20.29
20.29,20.89,20.29
20.29,20.79,20.29
20.29,20.79,20.29
20.29,20.79,20.29
20.29,20.79,20.29
20.29,20.79,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.356666666666698,20.7,20.356666666666698
20.29,20.65,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.26,20.7,20.26
20.29,20.7,20.29
20.29,20.76,20.29
20.29,20.7,20.29
20.29,20.7,20.29
20.245,20.7,20.245
20.29,20.7,20.29
20.23,20.6333333333333,20.23
20.245,20.65,20.245
20.2,20.6,20.2
20.29,20.7,20.29
20.2,20.6,20.2
20.23,20.5666666666667,20.23
20.245,20.55,20.245
20.29,20.6,20.29
20.26,20.49666666666669,20.26
20.29,20.5,20.29
20.29,20.55,20.29
20.29,20.6,20.29
20.29,20.5,20.29
20.323333333333302,20.5,20.323333333333302
20.39,20.445,20.39
20.39,20.39,20.39
20.39,20.29,20.39
20.39,20.2,20.39
20.39,20.2,20.39
20.39,20.2,20.39
20.39,20.1,20.39
20.39,20.1,20.39
20.39,20.05,20.39
20.34,20.05,20.34
20.39,20.05,20.39
20.39,20.0,20.39
20.39,20.0,20.39
20.39,20.0,20.39
20.39,19.945,20.39
20.5,19.89,20.5
20.426666666666698,19.926666666666698,20.426666666666698
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.89,20.5
20.5,19.745,20.5
20.5,19.79,20.5
20.55,19.84,20.55
20.5,19.79,20.5
20.5,19.745,20.5
20.5,19.65,20.5
20.5,19.7,20.5
20.6,19.6,20.6
20.5,19.745,20.5
20.6,19.6,20.6
20.5,19.65,20.5
20.5,19.65,20.5
20.55,19.65,20.55
20.55,19.6,20.55
20.5,19.6,20.5
20.55,19.6,20.55
20.6,19.6,20.6
20.6,19.53,20.6
20.6,19.445,20.6
20.5,19.55,20.5
20.5,19.6,20.5
20.6,19.6,20.6
20.6,19.5,20.6
20.5666666666667,19.533333333333303,20.5666666666667
20.5666666666667,19.5,20.5666666666667
20.5666666666667,19.5,20.5666666666667
20.6,19.5,20.6
20.6,19.445,20.6
20.6,19.5,20.6
20.6,19.5,20.6
20.6,19.34,20.6
20.5,19.34,20.5
20.6,19.5,20.6
20.55,19.445,20.55
20.55,19.39,20.55
20.6,19.34,20.6
20.5,19.39,20.5
20.5,19.39,20.5
20.55,19.29,20.55
20.6,19.39,20.6
20.6,19.295,20.6
20.6,19.29,20.6
20.6,19.29,20.6
20.5,19.34,20.5
20.5,19.29,20.5
20.463333333333303,19.2266666666667,20.463333333333303
20.5,19.39,20.5
20.5,19.39,20.5
20.5,19.245,20.5
20.5,19.2,20.5
20.39,19.29,20.39
20.426666666666698,19.29,20.426666666666698
20.5,19.29,20.5
20.5,19.2,20.5
20.5,19.15,20.5
20.445,19.05,20.445
20.39,19.1666666666667,20.39
20.39,19.245,20.39
20.39,19.2,20.39
20.5,19.2,20.5
20.5,19.2,20.5
20.5,19.2,20.5
20.5,19.2,20.5
20.533333333333303,19.1666666666667,20.533333333333303
20.525,19.175,20.525
20.5,19.1,20.5
20.5,19.1,20.5
20.533333333333303,19.1,20.533333333333303
20.5,19.1,20.5
20.5,19.1,20.5
20.5,19.1,20.5
20.5,19.1,20.5
20.5,19.1,20.5
20.533333333333303,18.963333333333303,20.533333333333303
20.525,19.075,20.525
20.5,19.05,20.5
20.5,19.1,20.5
20.533333333333303,19.0,20.533333333333303
20.55,19.0,20.55
20.5,18.945,20.5
20.55,19.0,20.55
20.55,19.0,20.55
20.5,19.0,20.5
20.5,19.0,20.5
20.6,18.963333333333303,20.6
20.5,19.0,20.5
20.533333333333303,18.963333333333303,20.533333333333303
20.533333333333303,18.926666666666698,20.533333333333303
20.6,18.945,20.6
20.6,19.0,20.6
20.5,19.0,20.5
20.55,18.945,20.55
20.55,18.945,20.55
20.5,19.0,20.5
20.6,19.0,20.6
20.5,18.89,20.5
20.55,19.0,20.55
20.6,19.0,20.6
20.55,19.0,20.55
20.55,18.89,20.55
20.5,18.945,20.5
20.5,18.84,20.5
20.5,18.89,20.5
20.5,19.0,20.5
20.5,19.0,20.5
20.5,19.0,20.5
20.5,19.0,20.5
20.5,18.945,20.5
20.445,18.945,20.445
20.5,19.0,20.5
20.5,18.895,20.5
20.5,18.89,20.5
20.5,19.0,20.5
20.426666666666698,18.89,20.426666666666698
20.39,18.823333333333302,20.39
20.39,18.79,20.39
20.39,18.926666666666698,20.39
20.39,18.84,20.39
20.39,18.7,20.39
20.39,18.89,20.39
20.39,18.926666666666698,20.39
20.39,18.823333333333302,20.39
20.39,18.79,20.39
20.39,18.79,20.39
20.445,18.79,20.445
20.445,18.79,20.445
20.5,18.79,20.5
20.5,18.79,20.5
20.5,18.79,20.5
20.5,18.745,20.5
20.5,18.745,20.5
20.5,18.7,20.5
20.5,18.79,20.5
20.5,18.79,20.5
20.5,18.7,20.5
20.39,18.6666666666667,20.39
20.39,18.76,20.39
20.39,18.7675,20.39
20.39,18.7225,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.745,20.39
20.39,18.7,20.39
20.39,18.6,20.39
20.39,18.745,20.39
20.39,18.76,20.39
20.39,18.745,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.5,18.745,20.5
20.39,18.7,20.39
20.445,18.7,20.445
20.463333333333303,18.73,20.463333333333303
20.5,18.7,20.5
20.445,18.7,20.445
20.39,18.6,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.445,18.7,20.445
20.445,18.7,20.445
20.5,18.7,20.5
20.5,18.7,20.5
20.445,18.7,20.445
20.445,18.7,20.445
20.463333333333303,18.7,20.463333333333303
20.39,18.7,20.39
20.5,18.7,20.5
20.5,18.745,20.5
20.463333333333303,18.6666666666667,20.463333333333303
20.39,18.6,20.39
20.39,18.6,20.39
20.39,18.65,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.6,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.445,18.7,20.445
20.39,18.7,20.39
20.39,18.6666666666667,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.445,18.6,20.445
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.65,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.6666666666667,20.39
20.39,18.6,20.39
20.356666666666698,18.6,20.356666666666698
20.29,18.65,20.29
20.34,18.7,20.34
20.34,18.7,20.34
20.34,18.7,20.34
20.39,18.7,20.39
20.39,18.65,20.39
20.34,18.65,20.34
20.356666666666698,18.6666666666667,20.356666666666698
20.39,18.7,20.39
20.34,18.7,20.34
20.39,18.7,20.39
20.39,18.65,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.39,18.7,20.39
20.34,18.7,20.34
20.39,18.7,20.39
20.39,18.7,20.39
20.356666666666698,18.6666666666667,20.356666666666698
20.34,18.6,20.34
20.29,18.745,20.29
20.29,18.745,20.29
20.29,18.745,20.29
20.29,18.79,20.29
20.29,18.7,20.29
20.29,18.745,20.29
20.29,18.79,20.29
20.29,18.7675,20.29
20.29,18.7,20.29
20.29,18.7,20.29
20.29,18.7,20.29
20.245,18.695,20.245
20.29,18.79,20.29
20.29,18.79,20.29
20.29,18.79,20.29
20.29,18.79,20.29
20.29,18.79,20.29
20.29,18.745,20.29
20.29,18.79,20.29
20.29,18.84,20.29
20.245,18.795,20.245
20.29,18.76,20.29
20.29,18.79,20.29
20.29,18.79,20.29
20.29,18.79,20.29
20.29,18.745,20.29
20.29,18.745,20.29
20.29,18.79,20.29
20.29,18.7,20.29
20.245,18.745,20.245
20.245,18.745,20.245
20.245,18.745,20.245
20.2,18.745,20.2
20.245,18.84,20.245
20.2,18.79,20.2
20.29,18.79,20.29
20.245,18.745,20.245
20.29,18.79,20.29
